Episodio,Recompensa total,Pasos,Mean Reward Calculado,duracion (s),steps per second,Recompensa Episodio,mean action,loss,duration (s),Tiempo acumulado
728,12.93,471,0.029724,14.769,32,14.0,2.558,0.0056,14.769,11345.922999999993
729,12.99,732,0.02459,22.948,32,18.0,2.768,0.006043,22.948,11368.870999999994
730,12.94,254,0.007874,8.064,31,2.0,2.37,0.004856,8.064,11376.934999999994
731,12.81,286,0.024476,9.046,32,7.0,2.678,0.006305,9.046,11385.980999999994
732,12.78,351,0.019943,10.906,32,7.0,2.211,0.005505,10.906,11396.886999999995
733,12.67,382,0.020942,11.982,32,8.0,2.157,0.004287,11.982,11408.868999999995
734,12.68,423,0.026005,13.177,32,11.0,2.348,0.00414,13.177,11422.045999999995
735,12.66,431,0.023202,13.389,32,10.0,2.093,0.005182,13.389,11435.434999999994
736,12.57,494,0.032389,15.378,32,16.0,2.407,0.004775,15.378,11450.812999999995
737,12.52,370,0.013514,11.54,32,5.0,2.305,0.004856,11.54,11462.352999999996
738,12.61,552,0.028986,17.311,32,16.0,2.217,0.005722,17.311,11479.663999999995
739,12.6,314,0.022293,9.919,32,7.0,3.096,0.005257,9.919,11489.582999999995
740,12.68,601,0.031614,18.65,32,19.0,2.536,0.004881,18.65,11508.232999999995
741,12.77,648,0.024691,20.288,32,16.0,2.448,0.006585,20.288,11528.520999999995
742,12.78,423,0.028369,13.179,32,12.0,2.336,0.007254,13.179,11541.699999999995
743,12.89,580,0.034483,18.183,32,20.0,2.681,0.005956,18.183,11559.882999999996
744,12.87,538,0.024164,16.816,32,13.0,2.178,0.005453,16.816,11576.698999999997
745,12.8,368,0.024457,11.694,31,9.0,2.155,0.00548,11.694,11588.392999999996
746,12.92,548,0.027372,17.152,32,15.0,2.655,0.004513,17.152,11605.544999999996
747,12.86,353,0.022663,11.169,32,8.0,2.688,0.004054,11.169,11616.713999999996
748,12.77,287,0.02439,9.158,31,7.0,2.829,0.005964,9.158,11625.871999999996
749,12.84,731,0.031464,22.603,32,23.0,2.163,0.005144,22.603,11648.474999999995
750,12.79,447,0.020134,14.031,32,9.0,2.302,0.003895,14.031,11662.505999999996
751,12.84,489,0.026585,15.091,32,13.0,2.626,0.004963,15.091,11677.596999999996
752,12.81,379,0.015831,11.792,32,6.0,3.208,0.00417,11.792,11689.388999999996
753,12.65,359,0.016713,11.154,32,6.0,2.045,0.003946,11.154,11700.542999999996
754,12.61,396,0.035354,12.433,32,14.0,2.831,0.004236,12.433,11712.975999999997
755,12.73,717,0.026499,21.979,33,19.0,2.515,0.004333,21.979,11734.954999999996
756,12.74,428,0.025701,13.302,32,11.0,2.586,0.004624,13.302,11748.256999999996
757,12.71,323,0.034056,10.14,32,11.0,3.012,0.004047,10.14,11758.396999999995
758,12.74,407,0.019656,12.824,32,8.0,2.447,0.004421,12.824,11771.220999999996
759,12.72,503,0.029821,15.892,32,15.0,2.839,0.004378,15.892,11787.112999999996
760,12.67,232,0.008621,7.236,32,2.0,2.47,0.003841,7.236,11794.348999999997
761,12.6,280,0.021429,8.714,32,6.0,3.068,0.004116,8.714,11803.062999999996
762,12.58,427,0.018735,13.366,32,8.0,2.546,0.004158,13.366,11816.428999999996
763,12.51,288,0.027778,9.218,31,8.0,2.375,0.003861,9.218,11825.646999999997
764,12.46,379,0.029024,11.748,32,11.0,2.554,0.005705,11.748,11837.394999999997
765,12.36,258,0.027132,8.279,31,7.0,2.698,0.006624,8.279,11845.673999999997
766,12.45,487,0.030801,15.325,32,15.0,2.795,0.006898,15.325,11860.998999999998
767,12.57,797,0.031368,24.826,32,25.0,2.744,0.006133,24.826,11885.824999999997
768,12.61,487,0.024641,15.098,32,12.0,2.125,0.006282,15.098,11900.922999999997
769,12.66,650,0.024615,20.223,32,16.0,2.822,0.0056,20.223,11921.145999999997
770,12.64,463,0.008639,14.29,32,4.0,2.147,0.004484,14.29,11935.435999999998
771,12.59,440,0.031818,13.775,32,14.0,2.652,0.004699,13.775,11949.210999999998
772,12.58,254,0.019685,8.031,32,5.0,2.409,0.003358,8.031,11957.241999999998
773,12.49,395,0.020253,12.372,32,8.0,2.4,0.003941,12.372,11969.613999999998
774,12.36,401,0.022444,12.608,32,9.0,2.87,0.005002,12.608,11982.221999999998
775,12.34,329,0.033435,10.277,32,11.0,2.34,0.004604,10.277,11992.498999999998
776,12.44,569,0.02812,17.745,32,16.0,2.789,0.004101,17.745,12010.243999999999
777,12.41,271,0.03321,8.43,32,9.0,2.664,0.003878,8.43,12018.673999999999
778,12.17,371,0.018868,11.645,32,7.0,2.698,0.003806,11.645,12030.319
779,12.13,484,0.02686,15.241,32,13.0,2.312,0.004078,15.241,12045.56
780,12.21,639,0.029734,20.19,32,19.0,2.845,0.004181,20.19,12065.75
781,12.09,325,0.018462,10.415,31,6.0,2.058,0.004768,10.415,12076.165
782,12.04,311,0.022508,9.949,31,7.0,2.704,0.004362,9.949,12086.114000000001
783,12.01,298,0.030201,9.422,32,9.0,2.315,0.005511,9.422,12095.536000000002
784,12.01,364,0.032967,11.48,32,12.0,2.536,0.00371,11.48,12107.016000000001
785,12.04,396,0.030303,12.379,32,12.0,2.768,0.003306,12.379,12119.395000000002
786,11.99,495,0.024242,15.37,32,12.0,2.901,0.003729,15.37,12134.765000000003
787,11.96,397,0.025189,12.526,32,10.0,2.965,0.005461,12.526,12147.291000000003
788,11.8,262,0.019084,8.093,32,5.0,2.008,0.007264,8.093,12155.384000000004
789,11.83,478,0.031381,14.849,32,15.0,2.264,0.006346,14.849,12170.233000000004
790,11.86,306,0.035948,9.406,33,11.0,2.098,0.006108,9.406,12179.639000000005
791,11.89,526,0.026616,16.263,32,14.0,2.762,0.00509,16.263,12195.902000000006
792,11.83,266,0.037594,8.19,32,10.0,2.895,0.003894,8.19,12204.092000000006
793,11.77,264,0.037879,8.215,32,10.0,2.867,0.005305,8.215,12212.307000000006
794,11.9,669,0.03438,20.762,32,23.0,2.508,0.004865,20.762,12233.069000000007
795,11.82,279,0.028674,8.81,32,8.0,2.401,0.005788,8.81,12241.879000000006
796,11.87,452,0.035398,14.085,32,16.0,2.624,0.005058,14.085,12255.964000000005
797,11.97,344,0.040698,10.747,32,14.0,2.517,0.004292,10.747,12266.711000000005
798,11.97,301,0.023256,9.559,31,7.0,3.236,0.005022,9.559,12276.270000000004
799,12.02,633,0.026856,19.837,32,17.0,2.633,0.005115,19.837,12296.107000000004
800,11.95,729,0.027435,22.785,32,20.0,2.503,0.005652,22.785,12318.892000000003
801,11.94,346,0.020231,10.917,32,7.0,2.506,0.006032,10.917,12329.809000000003
802,11.93,330,0.039394,10.328,32,13.0,2.321,0.005273,10.328,12340.137000000002
803,11.96,560,0.026786,17.483,32,15.0,2.652,0.0053,17.483,12357.620000000003
804,11.9,313,0.031949,9.861,32,10.0,2.521,0.004458,9.861,12367.481000000003
805,11.86,320,0.028125,10.002,32,9.0,2.541,0.004823,10.002,12377.483000000004
806,11.88,463,0.030238,14.424,32,14.0,2.955,0.005661,14.424,12391.907000000005
807,11.96,515,0.029126,15.837,33,15.0,2.936,0.004689,15.837,12407.744000000004
808,11.95,294,0.02381,9.154,32,7.0,2.755,0.005299,9.154,12416.898000000005
809,12.09,685,0.027737,21.148,32,19.0,2.542,0.005298,21.148,12438.046000000004
810,12.04,535,0.029907,16.724,32,16.0,2.437,0.005239,16.724,12454.770000000004
811,12.08,569,0.026362,17.75,32,15.0,2.359,0.008773,17.75,12472.520000000004
812,12.0,406,0.017241,12.884,32,7.0,2.463,0.007471,12.884,12485.404000000004
813,12.0,392,0.028061,12.132,32,11.0,2.74,0.005701,12.132,12497.536000000004
814,12.07,503,0.029821,15.764,32,15.0,2.362,0.006603,15.764,12513.300000000003
815,12.14,455,0.032967,14.254,32,15.0,2.156,0.005423,14.254,12527.554000000004
816,12.17,384,0.033854,12.336,31,13.0,2.992,0.005617,12.336,12539.890000000003
817,12.2,589,0.023769,18.391,32,14.0,2.345,0.006193,18.391,12558.281000000003
818,12.27,733,0.024557,23.02,32,18.0,2.757,0.005253,23.02,12581.301000000003
819,12.35,477,0.031447,14.868,32,15.0,2.327,0.004396,14.868,12596.169000000004
820,12.34,269,0.037175,8.566,31,10.0,2.877,0.00513,8.566,12604.735000000004
821,12.35,352,0.025568,11.003,32,9.0,2.344,0.004449,11.003,12615.738000000005
822,12.41,641,0.028081,20.022,32,18.0,2.491,0.004852,20.022,12635.760000000006
823,12.36,469,0.031983,14.458,32,15.0,2.328,0.004677,14.458,12650.218000000006
824,12.3,349,0.040115,10.845,32,14.0,2.977,0.005033,10.845,12661.063000000006
825,12.28,809,0.024722,25.176,32,20.0,2.497,0.004924,25.176,12686.239000000005
826,12.13,557,0.028725,17.54,32,16.0,2.585,0.004741,17.54,12703.779000000006
827,12.02,444,0.031532,13.87,32,14.0,2.851,0.004602,13.87,12717.649000000007
828,12.0,317,0.037855,9.833,32,12.0,3.287,0.004381,9.833,12727.482000000007
829,11.98,471,0.03397,14.908,32,16.0,2.902,0.004854,14.908,12742.390000000007
830,12.12,545,0.029358,16.9,32,16.0,2.655,0.004726,16.9,12759.290000000006
831,12.2,431,0.034803,13.563,32,15.0,2.961,0.006842,13.563,12772.853000000006
832,12.29,482,0.033195,15.046,32,16.0,2.896,0.008248,15.046,12787.899000000007
833,12.35,388,0.036082,12.078,32,14.0,2.711,0.008517,12.078,12799.977000000006
834,12.41,545,0.031193,17.345,31,17.0,2.439,0.007115,17.345,12817.322000000006
835,12.52,587,0.035775,18.567,32,21.0,2.513,0.006239,18.567,12835.889000000005
836,12.54,458,0.039301,14.303,32,18.0,2.924,0.005817,14.303,12850.192000000005
837,12.68,520,0.036538,16.032,32,19.0,2.521,0.008297,16.032,12866.224000000004
838,12.62,307,0.032573,9.609,32,10.0,2.775,0.006554,9.609,12875.833000000004
839,12.71,453,0.03532,14.182,32,16.0,2.181,0.006544,14.182,12890.015000000005
840,12.75,876,0.026256,27.217,32,23.0,2.189,0.006154,27.217,12917.232000000005
841,12.79,728,0.027473,22.629,32,20.0,2.393,0.006591,22.629,12939.861000000006
842,12.76,386,0.023316,11.814,33,9.0,2.756,0.00612,11.814,12951.675000000007
843,12.67,339,0.032448,10.571,32,11.0,3.245,0.006366,10.571,12962.246000000006
844,12.64,418,0.023923,13.124,32,10.0,2.641,0.006415,13.124,12975.370000000006
845,12.73,711,0.025316,22.095,32,18.0,2.767,0.007099,22.095,12997.465000000006
846,12.68,316,0.031646,9.915,32,10.0,3.174,0.006084,9.915,13007.380000000006
847,12.74,489,0.02863,15.641,31,14.0,2.949,0.00665,15.641,13023.021000000006
848,12.84,445,0.038202,14.096,32,17.0,3.004,0.005725,14.096,13037.117000000006
849,12.7,258,0.034884,7.998,32,9.0,2.767,0.006731,7.998,13045.115000000005
850,12.74,381,0.034121,12.248,31,13.0,3.157,0.005096,12.248,13057.363000000005
851,12.8,674,0.02819,21.03,32,19.0,2.596,0.00561,21.03,13078.393000000005
852,12.86,475,0.025263,14.832,32,12.0,3.08,0.010952,14.832,13093.225000000006
853,12.92,614,0.019544,19.082,32,12.0,2.261,0.007983,19.082,13112.307000000006
854,12.96,662,0.02719,20.423,32,18.0,2.468,0.007764,20.423,13132.730000000007
855,12.91,597,0.023451,18.483,32,14.0,2.489,0.006706,18.483,13151.213000000007
856,12.9,288,0.034722,9.183,31,10.0,3.406,0.007113,9.183,13160.396000000008
857,12.87,254,0.031496,7.989,32,8.0,2.988,0.005957,7.989,13168.385000000007
858,12.92,379,0.034301,11.866,32,13.0,2.749,0.005825,11.866,13180.251000000007
859,12.87,408,0.02451,12.686,32,10.0,2.985,0.00608,12.686,13192.937000000007
860,13.09,762,0.031496,23.773,32,24.0,2.707,0.006202,23.773,13216.710000000006
861,13.22,781,0.024328,24.488,32,19.0,2.727,0.006027,24.488,13241.198000000006
862,13.29,486,0.030864,15.404,32,15.0,2.807,0.005893,15.404,13256.602000000006
863,13.43,616,0.035714,19.46,32,22.0,2.255,0.006421,19.46,13276.062000000005
864,13.48,481,0.033264,15.227,32,16.0,2.41,0.005972,15.227,13291.289000000006
865,13.57,479,0.033403,15.159,32,16.0,2.62,0.005931,15.159,13306.448000000006
866,13.59,669,0.025411,20.894,32,17.0,2.538,0.006617,20.894,13327.342000000006
867,13.54,683,0.029283,21.282,32,20.0,2.848,0.005374,21.282,13348.624000000005
868,13.52,366,0.027322,11.373,32,10.0,2.686,0.0052,11.373,13359.997000000005
869,13.49,392,0.033163,12.181,32,13.0,2.518,0.005382,12.181,13372.178000000005
870,13.67,659,0.033384,20.711,32,22.0,2.284,0.006107,20.711,13392.889000000005
871,13.68,383,0.039164,11.982,32,15.0,2.595,0.008983,11.982,13404.871000000005
872,13.77,368,0.038043,11.616,32,14.0,2.128,0.007861,11.616,13416.487000000005
873,13.82,357,0.036415,11.247,32,13.0,2.765,0.007579,11.247,13427.734000000004
874,13.88,580,0.025862,18.119,32,15.0,2.472,0.006673,18.119,13445.853000000005
875,13.95,620,0.029032,19.316,32,18.0,2.742,0.006207,19.316,13465.169000000005
876,13.96,587,0.028961,18.48,32,17.0,2.501,0.006286,18.48,13483.649000000005
877,14.01,395,0.035443,12.413,32,14.0,2.924,0.006355,12.413,13496.062000000005
878,14.05,302,0.036424,9.494,32,11.0,3.03,0.00606,9.494,13505.556000000006
879,14.16,584,0.041096,18.365,32,24.0,2.622,0.005498,18.365,13523.921000000006
880,14.07,287,0.034843,8.943,32,10.0,3.077,0.006011,8.943,13532.864000000005
881,14.09,260,0.030769,8.417,31,8.0,3.088,0.006525,8.417,13541.281000000004
882,14.24,751,0.029294,23.222,32,22.0,2.501,0.005688,23.222,13564.503000000004
883,14.29,459,0.030501,14.476,32,14.0,2.373,0.006189,14.476,13578.979000000005
884,14.33,537,0.029795,16.595,32,16.0,2.683,0.005698,16.595,13595.574000000004
885,14.34,377,0.034483,11.772,32,13.0,2.984,0.005894,11.772,13607.346000000005
886,14.37,482,0.03112,15.184,32,15.0,2.633,0.00517,15.184,13622.530000000004
887,14.46,690,0.027536,21.381,32,19.0,2.601,0.006042,21.381,13643.911000000004
888,14.56,448,0.033482,14.043,32,15.0,2.973,0.005133,14.043,13657.954000000003
889,14.66,731,0.0342,22.701,32,25.0,3.148,0.005949,22.701,13680.655000000002
890,14.65,410,0.02439,12.924,32,10.0,2.829,0.006987,12.924,13693.579000000003
891,14.69,555,0.032432,17.345,32,18.0,2.737,0.007123,17.345,13710.924000000003
892,14.78,604,0.031457,18.972,32,19.0,2.704,0.00789,18.972,13729.896000000002
893,14.83,372,0.040323,11.859,31,15.0,2.503,0.007861,11.859,13741.755000000003
894,14.65,254,0.019685,8.051,32,5.0,3.102,0.006973,8.051,13749.806000000002
895,14.69,349,0.034384,10.937,32,12.0,2.464,0.009063,10.937,13760.743000000002
896,14.68,528,0.028409,16.514,32,15.0,2.443,0.005749,16.514,13777.257000000001
897,14.64,306,0.03268,9.635,32,10.0,2.654,0.006374,9.635,13786.892000000002
898,14.74,531,0.032015,16.565,32,17.0,2.576,0.006056,16.565,13803.457000000002
899,14.73,608,0.026316,18.809,32,16.0,2.788,0.005476,18.809,13822.266000000001
900,14.73,519,0.038536,16.163,32,20.0,3.064,0.006768,16.163,13838.429000000002
901,14.74,254,0.031496,7.821,32,8.0,3.433,0.006669,7.821,13846.250000000002
902,14.75,397,0.035264,12.283,32,14.0,3.171,0.005351,12.283,13858.533000000001
903,14.71,277,0.039711,8.517,33,11.0,2.978,0.006932,8.517,13867.050000000001
904,14.73,329,0.036474,10.353,32,12.0,2.924,0.005941,10.353,13877.403
905,14.81,464,0.036638,14.446,32,17.0,2.75,0.005443,14.446,13891.849
906,14.77,300,0.033333,9.517,32,10.0,2.577,0.00465,9.517,13901.366
907,14.73,353,0.031161,10.988,32,11.0,2.496,0.004168,10.988,13912.354
908,14.83,498,0.034137,15.347,32,17.0,2.558,0.005196,15.347,13927.701
909,14.77,470,0.02766,14.853,32,13.0,2.757,0.0053,14.853,13942.553999999998
910,14.72,310,0.035484,9.604,32,11.0,2.971,0.006087,9.604,13952.157999999998
911,14.79,756,0.029101,23.758,32,22.0,2.721,0.005346,23.758,13975.915999999997
912,14.95,593,0.038786,18.404,32,23.0,2.668,0.006322,18.404,13994.319999999998
913,15.04,646,0.03096,20.229,32,20.0,2.822,0.006388,20.229,14014.548999999997
914,15.02,423,0.030733,13.216,32,13.0,2.953,0.007695,13.216,14027.764999999998
915,14.99,325,0.036923,10.175,32,12.0,2.822,0.006328,10.175,14037.939999999997
916,15.02,559,0.028623,17.284,32,16.0,3.12,0.007484,17.284,14055.223999999997
917,14.97,306,0.029412,9.474,32,9.0,2.938,0.005919,9.474,14064.697999999997
918,14.94,500,0.03,15.536,32,15.0,2.752,0.005935,15.536,14080.233999999997
919,14.95,494,0.032389,15.337,32,16.0,2.692,0.00573,15.337,14095.570999999996
920,15.01,549,0.029144,16.918,32,16.0,2.698,0.005976,16.918,14112.488999999996
921,15.06,342,0.040936,10.712,32,14.0,3.003,0.004753,10.712,14123.200999999995
922,15.03,515,0.029126,16.124,32,15.0,2.666,0.005547,16.124,14139.324999999995
923,15.09,714,0.029412,22.12,32,21.0,2.294,0.006294,22.12,14161.444999999996
924,15.05,279,0.035842,8.713,32,10.0,2.158,0.005068,8.713,14170.157999999996
925,15.05,643,0.031104,20.144,32,20.0,2.866,0.005857,20.144,14190.301999999996
926,15.07,607,0.029654,19.18,32,18.0,2.606,0.006359,19.18,14209.481999999996
927,15.1,592,0.028716,18.408,32,17.0,2.98,0.005766,18.408,14227.889999999996
928,15.13,481,0.031185,15.09,32,15.0,2.736,0.006056,15.09,14242.979999999996
929,15.15,712,0.025281,22.201,32,18.0,2.857,0.005258,22.201,14265.180999999995
930,15.2,588,0.035714,18.099,32,21.0,2.888,0.005745,18.099,14283.279999999995
931,15.15,312,0.032051,9.711,32,10.0,2.478,0.005585,9.711,14292.990999999995
932,15.09,368,0.027174,11.442,32,10.0,2.984,0.005933,11.442,14304.432999999994
933,15.07,387,0.031008,12.039,32,12.0,2.532,0.004689,12.039,14316.471999999994
934,15.09,585,0.032479,17.995,33,19.0,2.605,0.006175,17.995,14334.466999999995
935,15.05,644,0.026398,19.971,32,17.0,2.761,0.00843,19.971,14354.437999999995
936,15.03,466,0.034335,14.442,32,16.0,2.863,0.007144,14.442,14368.879999999994
937,14.95,432,0.025463,13.336,32,11.0,3.308,0.006739,13.336,14382.215999999993
938,15.09,778,0.030848,24.034,32,24.0,2.728,0.007641,24.034,14406.249999999993
939,15.04,355,0.030986,11.254,32,11.0,2.448,0.005856,11.254,14417.503999999994
940,14.89,329,0.024316,10.158,32,8.0,2.644,0.00578,10.158,14427.661999999993
941,14.9,675,0.031111,21.111,32,21.0,2.776,0.005827,21.111,14448.772999999994
942,14.99,499,0.036072,15.526,32,18.0,2.395,0.005961,15.526,14464.298999999994
943,14.98,264,0.037879,8.337,32,10.0,2.958,0.00791,8.337,14472.635999999993
944,15.07,524,0.03626,16.468,32,19.0,2.288,0.005986,16.468,14489.103999999994
945,15.04,594,0.025253,18.363,32,15.0,2.418,0.006123,18.363,14507.466999999993
946,15.09,445,0.033708,14.002,32,15.0,2.562,0.005929,14.002,14521.468999999994
947,15.09,384,0.036458,11.991,32,14.0,2.172,0.005796,11.991,14533.459999999994
948,15.11,615,0.030894,19.066,32,19.0,2.182,0.006376,19.066,14552.525999999994
949,15.11,316,0.028481,9.758,32,9.0,2.661,0.006825,9.758,14562.283999999994
950,15.15,554,0.030686,17.415,32,17.0,2.536,0.006495,17.415,14579.698999999995
951,15.12,383,0.041775,12.032,32,16.0,2.319,0.007418,12.032,14591.730999999994
952,15.18,660,0.027273,20.635,32,18.0,2.389,0.006966,20.635,14612.365999999995
953,15.24,474,0.037975,14.705,32,18.0,3.219,0.007094,14.705,14627.070999999994
954,15.27,652,0.032209,20.276,32,21.0,2.34,0.007438,20.276,14647.346999999994
955,15.33,629,0.031797,19.474,32,20.0,2.095,0.00864,19.474,14666.820999999994
956,15.34,317,0.0347,10.106,31,11.0,2.073,0.008531,10.106,14676.926999999994
957,15.37,346,0.031792,10.895,32,11.0,2.705,0.008265,10.895,14687.821999999995
958,15.38,367,0.038147,11.606,32,14.0,3.112,0.008152,11.606,14699.427999999994
959,15.42,373,0.037534,11.65,32,14.0,2.85,0.007864,11.65,14711.077999999994
960,15.34,348,0.045977,11.008,32,16.0,2.032,0.008382,11.008,14722.085999999994
961,15.27,338,0.035503,10.635,32,12.0,2.426,0.006807,10.635,14732.720999999994
962,15.32,574,0.034843,17.884,32,20.0,2.777,0.006166,17.884,14750.604999999994
963,15.21,466,0.023605,14.561,32,11.0,2.762,0.007239,14.561,14765.165999999994
964,15.14,280,0.032143,8.823,32,9.0,2.764,0.006345,8.823,14773.988999999994
965,15.15,473,0.035941,14.796,32,17.0,2.315,0.005647,14.796,14788.784999999994
966,15.24,722,0.036011,22.215,33,26.0,2.111,0.005743,22.215,14810.999999999995
967,15.18,392,0.035714,12.17,32,14.0,2.191,0.006307,12.17,14823.169999999995
968,15.27,658,0.028875,20.344,32,19.0,2.445,0.0054,20.344,14843.513999999994
969,15.26,352,0.034091,10.927,32,12.0,2.594,0.006012,10.927,14854.440999999993
970,15.14,329,0.030395,10.071,33,10.0,2.66,0.006989,10.071,14864.511999999993
971,15.14,488,0.030738,15.28,32,15.0,2.686,0.005718,15.28,14879.791999999994
972,15.06,269,0.022305,8.411,32,6.0,2.045,0.006747,8.411,14888.202999999994
973,15.12,747,0.025435,23.337,32,19.0,2.009,0.006118,23.337,14911.539999999994
974,15.15,546,0.032967,17.144,32,18.0,2.676,0.006814,17.144,14928.683999999994
975,15.1,282,0.046099,9.034,31,13.0,2.766,0.005788,9.034,14937.717999999993
976,15.03,401,0.024938,12.503,32,10.0,2.017,0.006603,12.503,14950.220999999994
977,15.02,347,0.037464,10.813,32,13.0,2.899,0.007898,10.813,14961.033999999994
978,15.08,495,0.034343,15.397,32,17.0,2.251,0.007473,15.397,14976.430999999995
979,15.0,398,0.040201,12.334,32,16.0,2.796,0.007239,12.334,14988.764999999996
980,15.0,283,0.035336,9.16,31,10.0,2.777,0.006817,9.16,14997.924999999996
981,15.05,436,0.029817,13.433,32,13.0,2.275,0.006524,13.433,15011.357999999997
982,15.05,652,0.033742,20.128,32,22.0,2.218,0.006639,20.128,15031.485999999997
983,15.05,348,0.04023,10.789,32,14.0,2.055,0.006619,10.789,15042.274999999998
984,15.0,376,0.029255,11.78,32,11.0,2.38,0.005307,11.78,15054.054999999998
985,15.0,493,0.026369,15.283,32,13.0,2.331,0.005885,15.283,15069.337999999998
986,15.02,426,0.039906,13.278,32,17.0,2.646,0.006517,13.278,15082.615999999998
987,14.94,343,0.03207,10.738,32,11.0,2.583,0.005089,10.738,15093.353999999998
988,14.92,393,0.033079,12.248,32,13.0,2.628,0.005502,12.248,15105.601999999997
989,14.78,371,0.02965,11.591,32,11.0,2.507,0.007224,11.591,15117.192999999997
990,14.9,721,0.030513,22.687,32,22.0,2.308,0.005922,22.687,15139.879999999997
991,14.84,379,0.031662,11.943,32,12.0,2.781,0.005368,11.943,15151.822999999997
992,14.84,623,0.030498,19.573,32,19.0,2.295,0.006406,19.573,15171.395999999997
993,14.8,409,0.026895,12.752,32,11.0,2.697,0.00564,12.752,15184.147999999997
994,14.92,360,0.047222,11.437,31,17.0,2.547,0.005189,11.437,15195.584999999997
995,14.98,683,0.026354,21.473,32,18.0,2.302,0.005651,21.473,15217.057999999997
996,14.98,522,0.028736,16.616,31,15.0,1.898,0.006572,16.616,15233.673999999997
997,15.09,574,0.036585,17.824,32,21.0,3.007,0.006988,17.824,15251.497999999998
998,15.14,653,0.033691,20.427,32,22.0,2.372,0.006404,20.427,15271.924999999997
999,15.17,636,0.029874,19.833,32,19.0,2.414,0.008197,19.833,15291.757999999998
1000,15.09,353,0.033994,11.158,32,12.0,1.805,0.007398,11.158,15302.915999999997
1001,15.17,434,0.036866,13.412,32,16.0,2.071,0.00571,13.412,15316.327999999998
1002,15.29,946,0.027484,29.628,32,26.0,1.833,0.006901,29.628,15345.955999999998
1003,15.33,517,0.029014,16.083,32,15.0,2.495,0.006855,16.083,15362.038999999999
1004,15.3,345,0.026087,10.834,32,9.0,1.974,0.006017,10.834,15372.873
1005,15.28,665,0.022556,20.756,32,15.0,2.224,0.005554,20.756,15393.628999999999
1006,15.33,451,0.033259,14.153,32,15.0,2.725,0.005744,14.153,15407.782
1007,15.35,566,0.022968,17.678,32,13.0,2.435,0.005853,17.678,15425.46
1008,15.34,424,0.037736,13.303,32,16.0,1.95,0.005508,13.303,15438.762999999999
1009,15.44,560,0.041071,17.439,32,23.0,2.52,0.005323,17.439,15456.202
1010,15.52,651,0.029186,20.198,32,19.0,2.777,0.006495,20.198,15476.4
1011,15.49,647,0.029366,20.106,32,19.0,2.626,0.005561,20.106,15496.506
1012,15.39,382,0.034031,11.922,32,13.0,2.037,0.006951,11.922,15508.428
1013,15.36,489,0.034765,14.992,33,17.0,1.91,0.005661,14.992,15523.42
1014,15.36,485,0.026804,15.099,32,13.0,2.433,0.006476,15.099,15538.519
1015,15.38,317,0.044164,9.937,32,14.0,2.221,0.005769,9.937,15548.456
1016,15.37,495,0.030303,15.397,32,15.0,2.477,0.005887,15.397,15563.853000000001
1017,15.42,317,0.044164,9.999,32,14.0,2.401,0.005786,9.999,15573.852
1018,15.4,386,0.033679,11.978,32,13.0,2.347,0.007069,11.978,15585.83
1019,15.4,391,0.040921,12.228,32,16.0,2.455,0.00764,12.228,15598.057999999999
1020,15.36,318,0.037736,9.9,32,12.0,2.55,0.007313,9.9,15607.957999999999
1021,15.44,646,0.034056,20.324,32,22.0,2.938,0.00708,20.324,15628.282
1022,15.46,391,0.043478,12.258,32,17.0,2.45,0.006459,12.258,15640.539999999999
1023,15.33,369,0.02168,11.666,32,8.0,2.678,0.006581,11.666,15652.205999999998
1024,15.38,385,0.038961,11.85,32,15.0,2.356,0.005616,11.85,15664.055999999999
1025,15.34,440,0.036364,13.795,32,16.0,2.198,0.004928,13.795,15677.850999999999
1026,15.32,403,0.039702,12.506,32,16.0,2.206,0.005055,12.506,15690.356999999998
1027,15.24,283,0.031802,8.776,32,9.0,2.919,0.005393,8.776,15699.132999999998
1028,15.34,609,0.041051,19.123,32,25.0,2.529,0.006046,19.123,15718.255999999998
1029,15.44,870,0.032184,26.815,32,28.0,2.283,0.006037,26.815,15745.070999999998
1030,15.37,549,0.025501,16.905,32,14.0,2.117,0.006825,16.905,15761.975999999999
1031,15.41,343,0.040816,10.8,32,14.0,2.367,0.006254,10.8,15772.775999999998
1032,15.47,412,0.038835,12.819,32,16.0,2.833,0.005715,12.819,15785.594999999998
1033,15.66,889,0.034871,27.555,32,31.0,2.628,0.006214,27.555,15813.149999999998
1034,15.63,485,0.03299,15.056,32,16.0,2.695,0.006064,15.056,15828.205999999998
1035,15.65,572,0.033217,17.778,32,19.0,2.67,0.006414,17.778,15845.983999999999
1036,15.68,564,0.033688,17.599,32,19.0,2.97,0.005634,17.599,15863.582999999999
1037,15.72,409,0.036675,12.7,32,15.0,2.408,0.006055,12.7,15876.283
1038,15.55,250,0.028,7.913,32,7.0,2.992,0.006143,7.913,15884.196
1039,15.6,705,0.022695,21.934,32,16.0,2.428,0.008241,21.934,15906.13
1040,15.69,560,0.030357,17.45,32,17.0,3.1,0.008503,17.45,15923.58
1041,15.63,393,0.038168,12.312,32,15.0,3.186,0.008589,12.312,15935.892
1042,15.58,288,0.045139,8.963,32,13.0,3.163,0.007884,8.963,15944.855
1043,15.64,460,0.034783,14.271,32,16.0,2.663,0.006939,14.271,15959.126
1044,15.53,272,0.029412,8.37,32,8.0,2.89,0.006503,8.37,15967.496000000001
