Episodio,Recompensa total,Pasos,Mean Reward Calculado,duracion (s),steps per second,Recompensa Episodio,mean action,loss,duration (s),Tiempo acumulado
1567,18.06,380,0.023684,11.979,32,9.0,2.418,0.006926,11.979,25895.134999999995
1568,17.99,525,0.030476,16.445,32,16.0,2.813,0.00542,16.445,25911.579999999994
1569,18.14,1035,0.031884,31.586,33,33.0,2.444,0.005955,31.586,25943.165999999994
1570,18.15,482,0.026971,14.939,32,13.0,2.479,0.006911,14.939,25958.104999999992
1571,18.13,671,0.026826,20.827,32,18.0,2.635,0.005639,20.827,25978.931999999993
1572,18.15,744,0.028226,23.116,32,21.0,2.844,0.006929,23.116,26002.047999999995
1573,18.1,519,0.026975,16.204,32,14.0,2.908,0.006426,16.204,26018.251999999997
1574,17.99,391,0.025575,12.366,32,10.0,2.386,0.006568,12.366,26030.618
1575,18.04,886,0.034989,27.534,32,31.0,2.368,0.007203,27.534,26058.152
1576,18.02,726,0.024793,22.73,32,18.0,2.218,0.009352,22.73,26080.881999999998
1577,17.98,536,0.033582,16.706,32,18.0,2.584,0.009273,16.706,26097.587999999996
1578,17.96,588,0.030612,18.273,32,18.0,2.69,0.008068,18.273,26115.860999999997
1579,18.0,652,0.030675,20.172,32,20.0,2.423,0.007197,20.172,26136.032999999996
1580,18.01,649,0.026194,20.153,32,17.0,2.712,0.006949,20.153,26156.185999999994
1581,17.91,527,0.030361,16.378,32,16.0,2.852,0.007447,16.378,26172.563999999995
1582,17.95,613,0.035889,19.069,32,22.0,2.613,0.00705,19.069,26191.632999999994
1583,17.9,373,0.02681,11.445,33,10.0,2.7,0.005511,11.445,26203.077999999994
1584,17.85,482,0.03112,15.025,32,15.0,2.844,0.006949,15.025,26218.102999999996
1585,17.83,473,0.027484,14.656,32,13.0,2.803,0.007154,14.656,26232.758999999995
1586,17.8,460,0.028261,14.224,32,13.0,2.761,0.007368,14.224,26246.982999999993
1587,17.9,916,0.032751,28.417,32,30.0,2.306,0.00702,28.417,26275.399999999994
1588,17.99,905,0.025414,27.828,33,23.0,2.2,0.007678,27.828,26303.227999999996
1589,18.0,539,0.027829,16.85,32,15.0,2.048,0.008217,16.85,26320.077999999994
1590,18.01,390,0.028205,12.57,31,11.0,2.815,0.006066,12.57,26332.647999999994
1591,17.92,390,0.023077,11.959,33,9.0,2.767,0.008979,11.959,26344.606999999993
1592,17.91,394,0.022843,12.411,32,9.0,2.178,0.006064,12.411,26357.017999999993
1593,17.88,503,0.025845,15.81,32,13.0,2.499,0.006945,15.81,26372.827999999994
1594,17.89,767,0.028683,23.915,32,22.0,2.173,0.009638,23.915,26396.742999999995
1595,17.94,669,0.03139,20.873,32,21.0,2.226,0.008355,20.873,26417.615999999995
1596,18.09,684,0.038012,21.54,32,26.0,2.493,0.00721,21.54,26439.155999999995
1597,17.99,360,0.027778,11.479,31,10.0,2.7,0.009004,11.479,26450.634999999995
1598,17.96,487,0.028747,15.268,32,14.0,2.248,0.006028,15.268,26465.902999999995
1599,18.04,566,0.031802,17.709,32,18.0,2.431,0.006967,17.709,26483.611999999994
1600,17.95,527,0.030361,16.664,32,16.0,2.182,0.006672,16.664,26500.275999999994
1601,17.94,697,0.032999,21.742,32,23.0,2.481,0.006362,21.742,26522.017999999993
1602,17.87,545,0.027523,17.065,32,15.0,2.352,0.007001,17.065,26539.08299999999
1603,17.84,283,0.028269,8.885,32,8.0,1.961,0.005191,8.885,26547.96799999999
1604,17.78,407,0.029484,12.63,32,12.0,2.14,0.006705,12.63,26560.59799999999
1605,17.58,382,0.02356,12.202,31,9.0,2.526,0.006591,12.202,26572.799999999992
1606,17.79,990,0.031313,30.912,32,31.0,2.069,0.005371,30.912,26603.711999999992
1607,17.75,483,0.024845,15.289,32,12.0,2.271,0.005271,15.289,26619.000999999993
1608,17.81,647,0.035549,20.046,32,23.0,2.005,0.006707,20.046,26639.04699999999
1609,17.82,598,0.038462,18.566,32,23.0,2.202,0.007243,18.566,26657.61299999999
1610,17.74,356,0.02809,11.348,31,10.0,2.199,0.007257,11.348,26668.960999999992
1611,17.84,714,0.032213,22.269,32,23.0,2.466,0.008769,22.269,26691.229999999992
1612,17.8,689,0.026125,21.291,32,18.0,2.03,0.009319,21.291,26712.520999999993
1613,17.83,478,0.029289,14.982,32,14.0,2.433,0.008478,14.982,26727.502999999993
1614,17.75,496,0.032258,15.444,32,16.0,2.317,0.00738,15.444,26742.946999999993
1615,17.67,582,0.025773,17.976,32,15.0,2.674,0.006291,17.976,26760.92299999999
1616,17.7,499,0.03006,15.573,32,15.0,2.337,0.007015,15.573,26776.495999999992
1617,17.73,720,0.034722,22.412,32,25.0,2.496,0.007958,22.412,26798.907999999992
1618,17.61,440,0.034091,13.812,32,15.0,2.784,0.006985,13.812,26812.719999999994
1619,17.56,590,0.037288,18.592,32,22.0,2.446,0.007074,18.592,26831.311999999994
1620,17.59,712,0.029494,22.179,32,21.0,2.756,0.007095,22.179,26853.490999999995
1621,17.57,522,0.02682,16.337,32,14.0,2.069,0.005746,16.337,26869.827999999994
1622,17.69,836,0.0311,25.946,32,26.0,2.037,0.006738,25.946,26895.773999999994
1623,17.8,649,0.03698,20.166,32,24.0,2.82,0.007358,20.166,26915.939999999995
1624,17.82,626,0.025559,19.516,32,16.0,2.505,0.006849,19.516,26935.455999999995
1625,17.67,513,0.02729,16.004,32,14.0,2.618,0.007895,16.004,26951.459999999995
1626,17.54,300,0.026667,9.237,32,8.0,2.89,0.007225,9.237,26960.696999999996
1627,17.66,979,0.027579,30.516,32,27.0,2.487,0.008467,30.516,26991.212999999996
1628,17.5,402,0.017413,12.226,33,7.0,2.893,0.010941,12.226,27003.438999999995
1629,17.61,1071,0.024276,33.33,32,26.0,2.289,0.009842,33.33,27036.768999999997
1630,17.63,454,0.039648,14.363,32,18.0,2.663,0.006774,14.363,27051.131999999998
1631,17.68,462,0.036797,14.297,32,17.0,2.318,0.010093,14.297,27065.428999999996
1632,17.72,512,0.029297,16.098,32,15.0,2.717,0.007927,16.098,27081.527
1633,17.81,654,0.036697,20.363,32,24.0,2.453,0.007673,20.363,27101.89
1634,17.79,764,0.027487,23.709,32,21.0,2.187,0.007807,23.709,27125.599
1635,17.79,527,0.026565,16.288,32,14.0,2.495,0.006285,16.288,27141.887
1636,17.65,358,0.030726,11.324,32,11.0,2.17,0.007475,11.324,27153.211
1637,17.68,645,0.024806,19.867,32,16.0,2.188,0.008469,19.867,27173.077999999998
1638,17.64,329,0.036474,10.125,32,12.0,1.781,0.005789,10.125,27183.202999999998
1639,17.56,604,0.033113,18.61,32,20.0,2.351,0.007481,18.61,27201.813
1640,17.5,472,0.027542,14.824,32,13.0,2.576,0.007992,14.824,27216.637
1641,17.67,609,0.041051,18.941,32,25.0,2.488,0.009219,18.941,27235.577999999998
1642,17.75,720,0.026389,22.43,32,19.0,2.024,0.00701,22.43,27258.007999999998
1643,17.61,431,0.027842,13.607,32,12.0,2.487,0.009325,13.607,27271.614999999998
1644,17.48,407,0.022113,12.483,33,9.0,2.007,0.007878,12.483,27284.097999999998
1645,17.52,582,0.025773,18.104,32,15.0,2.311,0.006837,18.104,27302.201999999997
1646,17.68,690,0.042029,21.571,32,29.0,2.346,0.009446,21.571,27323.772999999997
1647,17.61,759,0.023715,23.783,32,18.0,2.538,0.010204,23.783,27347.555999999997
1648,17.55,621,0.025765,19.299,32,16.0,2.357,0.008688,19.299,27366.854999999996
1649,17.64,629,0.031797,19.402,32,20.0,2.339,0.009033,19.402,27386.256999999994
1650,17.6,535,0.028037,16.979,32,15.0,2.265,0.007776,16.979,27403.235999999994
1651,17.54,417,0.035971,12.9,32,15.0,1.904,0.007597,12.9,27416.135999999995
1652,17.67,806,0.032258,25.051,32,26.0,2.132,0.007625,25.051,27441.186999999994
1653,17.58,782,0.026854,24.319,32,21.0,2.334,0.006347,24.319,27465.505999999994
1654,17.7,723,0.029046,22.42,32,21.0,2.418,0.007662,22.42,27487.925999999992
1655,17.68,708,0.031073,22.146,32,22.0,2.684,0.009254,22.146,27510.071999999993
1656,17.6,592,0.033784,18.595,32,20.0,2.508,0.008579,18.595,27528.666999999994
1657,17.58,777,0.037323,24.127,32,29.0,2.637,0.005505,24.127,27552.793999999994
1658,17.63,575,0.033043,18.015,32,19.0,2.56,0.006875,18.015,27570.808999999994
1659,17.66,691,0.023155,21.445,32,16.0,2.877,0.008735,21.445,27592.253999999994
1660,17.85,796,0.035176,24.727,32,28.0,2.776,0.008679,24.727,27616.980999999992
1661,17.73,509,0.031434,15.875,32,16.0,2.226,0.009886,15.875,27632.855999999992
1662,17.77,732,0.039617,22.518,33,29.0,2.325,0.009488,22.518,27655.373999999993
1663,17.81,390,0.030769,12.298,32,12.0,2.336,0.010201,12.298,27667.67199999999
1664,17.79,523,0.030593,16.278,32,16.0,2.247,0.009411,16.278,27683.94999999999
1665,17.72,517,0.027079,16.228,32,14.0,2.342,0.008867,16.228,27700.17799999999
1666,17.68,448,0.024554,14.245,31,11.0,2.549,0.008399,14.245,27714.422999999988
1667,17.74,516,0.02907,16.225,32,15.0,2.43,0.007469,16.225,27730.647999999986
1668,17.68,467,0.021413,14.536,32,10.0,2.662,0.006863,14.536,27745.183999999987
1669,17.61,728,0.035714,22.579,32,26.0,2.628,0.006998,22.579,27767.762999999988
1670,17.66,565,0.031858,17.909,32,18.0,2.4,0.007675,17.909,27785.671999999988
1671,17.74,949,0.027397,29.788,32,26.0,2.334,0.007941,29.788,27815.45999999999
1672,17.7,590,0.028814,18.243,32,17.0,2.59,0.008598,18.243,27833.702999999987
1673,17.7,468,0.029915,14.449,32,14.0,1.951,0.007529,14.449,27848.151999999987
1674,17.77,581,0.02926,18.29,32,17.0,2.088,0.007101,18.29,27866.44199999999
1675,17.6,527,0.026565,16.252,32,14.0,2.448,0.006463,16.252,27882.69399999999
1676,17.61,568,0.033451,17.617,32,19.0,2.275,0.007995,17.617,27900.310999999987
1677,17.68,648,0.03858,20.061,32,25.0,2.306,0.005502,20.061,27920.37199999999
1678,17.65,518,0.028958,16.222,32,15.0,2.307,0.011218,16.222,27936.59399999999
1679,17.6,615,0.02439,19.154,32,15.0,2.104,0.010851,19.154,27955.74799999999
1680,17.66,798,0.028822,24.791,32,23.0,2.455,0.008857,24.791,27980.53899999999
1681,17.79,743,0.039031,23.041,32,29.0,2.043,0.009744,23.041,28003.57999999999
1682,17.69,475,0.025263,14.705,32,12.0,2.078,0.00793,14.705,28018.284999999993
1683,17.73,529,0.026465,16.489,32,14.0,2.44,0.010145,16.489,28034.773999999994
1684,17.82,672,0.035714,20.704,32,24.0,2.394,0.007553,20.704,28055.477999999996
1685,17.99,779,0.038511,24.232,32,30.0,2.356,0.008311,24.232,28079.709999999995
1686,18.07,615,0.034146,19.24,32,21.0,2.35,0.00763,19.24,28098.949999999997
1687,17.92,631,0.023772,19.682,32,15.0,2.437,0.005777,19.682,28118.631999999998
1688,17.96,774,0.034884,23.793,33,27.0,2.311,0.007445,23.793,28142.425
1689,18.04,677,0.033973,20.929,32,23.0,2.381,0.007166,20.929,28163.354
1690,18.13,714,0.028011,22.14,32,20.0,2.378,0.00664,22.14,28185.494
1691,18.28,711,0.033755,22.168,32,24.0,2.104,0.008714,22.168,28207.662
1692,18.34,564,0.026596,17.492,32,15.0,2.445,0.006805,17.492,28225.154
1693,18.33,481,0.024948,14.872,32,12.0,2.202,0.010076,14.872,28240.025999999998
1694,18.32,608,0.034539,18.963,32,21.0,2.385,0.011324,18.963,28258.988999999998
1695,18.21,359,0.027855,11.147,32,10.0,2.365,0.008772,11.147,28270.136
1696,18.1,550,0.027273,17.159,32,15.0,2.293,0.010084,17.159,28287.295
1697,18.21,489,0.042945,15.164,32,21.0,2.241,0.008793,15.164,28302.459
1698,18.22,543,0.027624,16.981,32,15.0,2.171,0.008849,16.981,28319.44
1699,18.23,687,0.027656,21.196,32,19.0,2.725,0.007767,21.196,28340.636
1700,18.33,920,0.028261,28.48,32,26.0,2.693,0.006894,28.48,28369.115999999998
1701,18.31,704,0.02983,21.86,32,21.0,2.463,0.006714,21.86,28390.976
1702,18.35,547,0.034735,16.918,32,19.0,2.305,0.00826,16.918,28407.894
1703,18.46,766,0.024804,23.68,32,19.0,2.758,0.007909,23.68,28431.574
1704,18.56,619,0.035541,19.168,32,22.0,2.417,0.007497,19.168,28450.742000000002
1705,18.63,484,0.033058,14.989,32,16.0,2.634,0.007977,14.989,28465.731000000003
1706,18.44,424,0.028302,13.191,32,12.0,2.759,0.00745,13.191,28478.922000000002
1707,18.52,568,0.035211,17.637,32,20.0,2.28,0.006312,17.637,28496.559
1708,18.35,297,0.020202,9.34,32,6.0,1.791,0.008048,9.34,28505.899
1709,18.3,617,0.029173,19.35,32,18.0,2.373,0.008414,19.35,28525.249
1710,18.34,462,0.030303,14.35,32,14.0,3.017,0.006892,14.35,28539.599
1711,18.35,693,0.034632,21.609,32,24.0,2.328,0.009235,21.609,28561.208
1712,18.3,449,0.028953,14.076,32,13.0,2.695,0.012868,14.076,28575.284
1713,18.36,549,0.03643,17.23,32,20.0,2.536,0.010878,17.23,28592.514
1714,18.4,761,0.026281,23.643,32,20.0,2.627,0.009638,23.643,28616.157
1715,18.43,582,0.030928,18.185,32,18.0,2.789,0.007927,18.185,28634.342
1716,18.48,645,0.031008,19.982,32,20.0,2.498,0.009009,19.982,28654.324
1717,18.42,646,0.029412,20.126,32,19.0,2.961,0.008513,20.126,28674.45
1718,18.5,649,0.035439,20.354,32,23.0,2.649,0.007667,20.354,28694.804
1719,18.49,679,0.030928,21.347,32,21.0,2.633,0.008194,21.347,28716.151
1720,18.44,613,0.026101,19.314,32,16.0,2.491,0.007991,19.314,28735.465
1721,18.39,287,0.031359,8.95,32,9.0,2.561,0.006935,8.95,28744.415
1722,18.36,711,0.032349,22.296,32,23.0,2.678,0.007985,22.296,28766.711
1723,18.31,712,0.026685,22.325,32,19.0,2.496,0.007594,22.325,28789.036
1724,18.35,585,0.034188,18.457,32,20.0,2.193,0.008113,18.457,28807.493
1725,18.39,832,0.021635,26.133,32,18.0,2.293,0.006944,26.133,28833.626
1726,18.4,386,0.023316,12.048,32,9.0,2.593,0.006311,12.048,28845.674
1727,18.25,450,0.026667,13.983,32,12.0,2.538,0.008374,13.983,28859.657
1728,18.33,450,0.033333,14.187,32,15.0,2.813,0.009615,14.187,28873.844
1729,18.3,653,0.035222,20.216,32,23.0,2.597,0.010176,20.216,28894.06
1730,18.34,637,0.034537,19.928,32,22.0,2.421,0.009792,19.928,28913.988
1731,18.63,1235,0.037247,38.256,32,46.0,2.289,0.009288,38.256,28952.244000000002
1732,18.74,736,0.035326,22.949,32,26.0,2.679,0.008049,22.949,28975.193000000003
1733,18.75,562,0.044484,17.562,32,25.0,2.335,0.008447,17.562,28992.755000000005
1734,18.75,653,0.032159,20.108,32,21.0,2.266,0.00913,20.108,29012.863000000005
1735,18.82,636,0.033019,19.727,32,21.0,2.289,0.00913,19.727,29032.590000000004
1736,18.95,1031,0.023278,31.861,32,24.0,2.183,0.007522,31.861,29064.451000000005
1737,18.98,644,0.029503,20.072,32,19.0,2.124,0.008458,20.072,29084.523000000005
1738,19.1,681,0.035242,21.007,32,24.0,2.364,0.007571,21.007,29105.530000000006
1739,19.14,643,0.037325,20.123,32,24.0,2.463,0.007722,20.123,29125.653000000006
1740,19.2,573,0.033159,17.747,32,19.0,2.469,0.008385,17.747,29143.400000000005
1741,19.16,642,0.03271,20.052,32,21.0,2.192,0.007045,20.052,29163.452000000005
1742,19.15,625,0.0288,19.446,32,18.0,2.259,0.010891,19.446,29182.898000000005
1743,19.14,401,0.027431,12.664,32,11.0,2.708,0.011132,12.664,29195.562000000005
1744,19.13,308,0.025974,9.643,32,8.0,2.37,0.0109,9.643,29205.205000000005
1745,19.09,400,0.0275,12.606,32,11.0,2.632,0.010923,12.606,29217.811000000005
1746,18.96,536,0.029851,16.737,32,16.0,2.146,0.008168,16.737,29234.548000000006
1747,18.85,330,0.021212,10.278,32,7.0,3.161,0.00793,10.278,29244.826000000005
1748,18.9,749,0.028037,23.487,32,21.0,2.786,0.007608,23.487,29268.313000000006
1749,18.87,575,0.029565,17.997,32,17.0,2.511,0.007273,17.997,29286.310000000005
1750,18.83,367,0.029973,11.546,32,11.0,2.847,0.007845,11.546,29297.856000000003
1751,18.9,652,0.033742,20.27,32,22.0,2.221,0.007248,20.27,29318.126000000004
1752,18.74,383,0.02611,12.02,32,10.0,2.88,0.007471,12.02,29330.146000000004
1753,18.81,681,0.041116,21.171,32,28.0,2.389,0.008339,21.171,29351.317000000003
1754,18.85,739,0.033829,23.213,32,25.0,2.616,0.008836,23.213,29374.530000000002
1755,18.76,361,0.036011,11.174,32,13.0,2.562,0.008008,11.174,29385.704
1756,18.7,548,0.025547,17.066,32,14.0,2.336,0.007817,17.066,29402.77
1757,18.52,484,0.022727,15.261,32,11.0,3.002,0.006787,15.261,29418.031
1758,18.44,387,0.028424,12.157,32,11.0,2.607,0.00659,12.157,29430.188
1759,18.55,855,0.031579,26.822,32,27.0,2.524,0.007573,26.822,29457.01
1760,18.47,602,0.033223,18.788,32,20.0,2.784,0.007226,18.788,29475.798
1761,18.47,467,0.034261,14.743,32,16.0,2.891,0.010318,14.743,29490.540999999997
1762,18.31,456,0.028509,13.991,33,13.0,2.844,0.00892,13.991,29504.532
1763,18.43,813,0.02952,25.291,32,24.0,2.498,0.008268,25.291,29529.823
1764,18.39,472,0.025424,14.581,32,12.0,2.792,0.008233,14.581,29544.404
1765,18.41,548,0.029197,16.979,32,16.0,2.774,0.007151,16.979,29561.382999999998
1766,18.51,652,0.032209,20.082,32,21.0,2.632,0.007209,20.082,29581.464999999997
1767,18.51,545,0.027523,17.116,32,15.0,2.866,0.007601,17.116,29598.581
1768,18.62,605,0.034711,18.865,32,21.0,3.017,0.00625,18.865,29617.446
1769,18.64,800,0.035,24.526,33,28.0,2.605,0.005326,24.526,29641.972
1770,18.58,409,0.02934,12.831,32,12.0,2.809,0.009211,12.831,29654.803
1771,18.41,365,0.024658,11.275,32,9.0,2.545,0.006689,11.275,29666.078
1772,18.33,372,0.024194,11.684,32,9.0,2.653,0.006691,11.684,29677.762000000002
1773,18.35,449,0.035635,14.193,32,16.0,2.935,0.007212,14.193,29691.955
1774,18.36,703,0.025605,21.911,32,18.0,2.556,0.00711,21.911,29713.866
1775,18.44,718,0.030641,22.337,32,22.0,2.397,0.006399,22.337,29736.203
1776,18.41,537,0.029795,16.676,32,16.0,3.058,0.005533,16.676,29752.879
1777,18.36,632,0.031646,19.384,33,20.0,2.473,0.005875,19.384,29772.263
1778,18.41,627,0.031898,19.416,32,20.0,2.565,0.005636,19.416,29791.679
1779,18.5,681,0.035242,21.099,32,24.0,2.391,0.012129,21.099,29812.778
1780,18.5,643,0.03577,19.893,32,23.0,2.367,0.009929,19.893,29832.671
1781,18.35,610,0.022951,18.705,33,14.0,2.569,0.009606,18.705,29851.376
1782,18.38,606,0.024752,18.75,32,15.0,2.178,0.006414,18.75,29870.126
1783,18.38,476,0.029412,14.754,32,14.0,2.634,0.008114,14.754,29884.88
1784,18.31,559,0.030411,17.172,33,17.0,2.614,0.007634,17.172,29902.052
1785,18.24,705,0.032624,21.923,32,23.0,2.454,0.007877,21.923,29923.975
1786,18.21,604,0.029801,18.802,32,18.0,2.425,0.007154,18.802,29942.777
1787,18.26,615,0.03252,19.286,32,20.0,2.141,0.007887,19.286,29962.063
1788,18.04,426,0.011737,13.437,32,5.0,2.589,0.006844,13.437,29975.5
1789,18.04,656,0.035061,20.376,32,23.0,2.66,0.007356,20.376,29995.876
1790,17.97,512,0.025391,16.078,32,13.0,2.191,0.006505,16.078,30011.954
1791,17.92,468,0.040598,14.589,32,19.0,2.355,0.008713,14.589,30026.543
1792,18.0,592,0.038851,18.479,32,23.0,2.367,0.006844,18.479,30045.022
1793,18.08,666,0.03003,20.697,32,20.0,2.658,0.008443,20.697,30065.719
1794,18.01,501,0.027944,15.584,32,14.0,2.521,0.007202,15.584,30081.303
1795,18.05,488,0.028689,15.294,32,14.0,2.715,0.008664,15.294,30096.597
1796,18.15,721,0.034674,22.473,32,25.0,2.374,0.010521,22.473,30119.070000000003
1797,18.03,427,0.021077,13.442,32,9.0,2.389,0.011162,13.442,30132.512000000002
1798,18.12,668,0.035928,20.924,32,24.0,2.266,0.00883,20.924,30153.436
1799,18.03,402,0.024876,12.329,33,10.0,2.751,0.00908,12.329,30165.765000000003
1800,17.84,272,0.025735,8.66,31,7.0,2.46,0.006456,8.66,30174.425000000003
1801,17.83,493,0.040568,15.495,32,20.0,2.641,0.008423,15.495,30189.920000000002
1802,17.78,508,0.027559,15.902,32,14.0,2.396,0.008538,15.902,30205.822
1803,17.82,683,0.033675,21.217,32,23.0,2.723,0.007557,21.217,30227.039
1804,17.75,524,0.028626,16.343,32,15.0,2.637,0.007196,16.343,30243.382
1805,17.88,803,0.036115,25.189,32,29.0,2.436,0.007241,25.189,30268.571
1806,17.92,548,0.029197,17.176,32,16.0,2.801,0.009012,17.176,30285.747
1807,17.85,437,0.029748,13.636,32,13.0,2.339,0.008163,13.636,30299.382999999998
1808,17.94,487,0.030801,15.273,32,15.0,2.756,0.007424,15.273,30314.656
1809,17.94,582,0.030928,18.137,32,18.0,2.596,0.007704,18.137,30332.792999999998
1810,18.03,659,0.034901,20.403,32,23.0,2.569,0.00827,20.403,30353.195999999996
1811,17.99,685,0.029197,21.499,32,20.0,2.807,0.006697,21.499,30374.694999999996
1812,17.95,343,0.026239,10.78,32,9.0,2.927,0.007773,10.78,30385.474999999995
1813,17.95,640,0.03125,19.967,32,20.0,2.617,0.008105,19.967,30405.441999999995
1814,17.95,614,0.032573,19.14,32,20.0,2.541,0.008597,19.14,30424.581999999995
1815,18.01,624,0.038462,19.434,32,24.0,2.627,0.009032,19.434,30444.015999999996
1816,18.09,787,0.035578,24.455,32,28.0,2.105,0.009329,24.455,30468.470999999998
1817,18.06,533,0.030019,16.602,32,16.0,2.174,0.009027,16.602,30485.072999999997
1818,18.13,882,0.034014,27.313,32,30.0,2.645,0.007583,27.313,30512.385999999995
1819,18.08,475,0.033684,14.653,32,16.0,2.846,0.007142,14.653,30527.038999999993
1820,18.08,684,0.023392,21.169,32,16.0,2.18,0.00665,21.169,30548.207999999995
1821,18.14,540,0.027778,16.628,32,15.0,2.109,0.0064,16.628,30564.835999999996
1822,18.08,650,0.026154,20.267,32,17.0,2.565,0.006123,20.267,30585.102999999996
1823,18.12,645,0.035659,20.047,32,23.0,2.36,0.007033,20.047,30605.149999999994
1824,18.14,578,0.038062,17.969,32,22.0,2.394,0.006741,17.969,30623.118999999995
1825,18.12,726,0.022039,22.442,32,16.0,2.427,0.006687,22.442,30645.560999999994
1826,18.22,571,0.033275,17.813,32,19.0,2.263,0.007407,17.813,30663.373999999993
1827,18.33,693,0.033189,21.583,32,23.0,2.47,0.007296,21.583,30684.95699999999
1828,18.29,450,0.024444,14.104,32,11.0,2.453,0.007229,14.104,30699.06099999999
1829,18.28,692,0.031792,21.417,32,22.0,2.539,0.00574,21.417,30720.477999999992
1830,18.24,668,0.026946,20.656,32,18.0,2.561,0.00889,20.656,30741.13399999999
1831,18.0,622,0.03537,19.306,32,22.0,2.703,0.011508,19.306,30760.43999999999
1832,17.97,634,0.036278,19.527,32,23.0,2.402,0.009482,19.527,30779.96699999999
1833,17.94,765,0.028758,23.832,32,22.0,2.429,0.008361,23.832,30803.798999999988
1834,17.96,570,0.040351,17.806,32,23.0,2.623,0.008615,17.806,30821.60499999999
1835,17.88,512,0.025391,15.951,32,13.0,1.887,0.007686,15.951,30837.55599999999
1836,17.79,401,0.037406,12.543,32,15.0,2.444,0.006935,12.543,30850.09899999999
1837,17.73,466,0.027897,14.464,32,13.0,2.466,0.006505,14.464,30864.56299999999
1838,17.57,375,0.021333,11.898,32,8.0,2.24,0.00693,11.898,30876.460999999992
1839,17.61,770,0.036364,23.833,32,28.0,2.448,0.006859,23.833,30900.29399999999
1840,17.6,478,0.037657,15.256,31,18.0,2.82,0.006268,15.256,30915.549999999992
1841,17.61,594,0.037037,18.408,32,22.0,2.52,0.008741,18.408,30933.95799999999
1842,17.55,411,0.029197,12.771,32,12.0,2.384,0.00893,12.771,30946.728999999992
1843,17.6,647,0.02473,20.209,32,16.0,2.376,0.007575,20.209,30966.93799999999
1844,17.66,538,0.026022,16.903,32,14.0,2.545,0.008861,16.903,30983.84099999999
1845,17.85,867,0.034602,26.769,32,30.0,2.582,0.007613,26.769,31010.60999999999
1846,17.88,700,0.027143,21.842,32,19.0,2.044,0.007312,21.842,31032.45199999999
1847,18.03,643,0.034215,19.972,32,22.0,2.435,0.010775,19.972,31052.42399999999
1848,17.96,505,0.027723,15.775,32,14.0,2.202,0.011486,15.775,31068.198999999993
1849,18.01,799,0.027534,24.951,32,22.0,2.436,0.009415,24.951,31093.149999999994
1850,18.13,651,0.03533,20.47,32,23.0,2.498,0.008507,20.47,31113.619999999995
1851,18.06,473,0.031712,14.828,32,15.0,2.539,0.007819,14.828,31128.447999999997
1852,18.13,595,0.028571,18.78,32,17.0,2.178,0.007183,18.78,31147.227999999996
1853,17.95,373,0.02681,11.735,32,10.0,2.244,0.006087,11.735,31158.962999999996
1854,17.92,541,0.040665,17.041,32,22.0,2.512,0.006017,17.041,31176.003999999997
1855,18.04,829,0.030157,25.785,32,25.0,2.642,0.007136,25.785,31201.788999999997
1856,18.16,758,0.034301,23.756,32,26.0,2.412,0.006836,23.756,31225.545
1857,18.22,602,0.028239,18.735,32,17.0,2.673,0.006787,18.735,31244.28
1858,18.27,488,0.032787,15.244,32,16.0,2.318,0.007664,15.244,31259.523999999998
1859,18.2,603,0.033167,18.867,32,20.0,2.365,0.007305,18.867,31278.390999999996
1860,18.09,365,0.024658,11.517,32,9.0,2.89,0.007575,11.517,31289.907999999996
1861,18.12,506,0.037549,15.903,32,19.0,2.832,0.007678,15.903,31305.810999999994
1862,18.22,670,0.034328,21.069,32,23.0,2.755,0.007913,21.069,31326.879999999994
1863,18.27,675,0.042963,21.103,32,29.0,2.782,0.00836,21.103,31347.982999999993
1864,18.31,694,0.023055,21.626,32,16.0,2.523,0.011724,21.626,31369.608999999993
1865,18.4,663,0.037707,20.752,32,25.0,2.609,0.009831,20.752,31390.360999999994
1866,18.3,388,0.028351,11.912,33,11.0,2.696,0.009436,11.912,31402.272999999994
1867,18.32,536,0.031716,16.888,32,17.0,2.528,0.009377,16.888,31419.160999999993
1868,18.25,528,0.026515,16.845,31,14.0,2.379,0.008758,16.845,31436.005999999994
1869,18.09,371,0.032345,11.757,32,12.0,2.593,0.009645,11.757,31447.762999999995
1870,18.1,486,0.026749,15.168,32,13.0,2.251,0.009685,15.168,31462.930999999997
1871,18.13,456,0.026316,14.217,32,12.0,2.485,0.008216,14.217,31477.147999999997
1872,18.18,433,0.032333,13.421,32,14.0,2.545,0.008024,13.421,31490.568999999996
1873,18.26,583,0.041166,18.018,32,24.0,2.568,0.006237,18.018,31508.586999999996
1874,18.2,469,0.025586,14.508,32,12.0,2.627,0.00681,14.508,31523.094999999998
1875,18.13,661,0.022693,20.526,32,15.0,2.457,0.008423,20.526,31543.621
1876,18.14,553,0.030741,17.299,32,17.0,2.588,0.008687,17.299,31560.92
1877,18.18,702,0.034188,21.707,32,24.0,2.62,0.006467,21.707,31582.626999999997
1878,18.15,465,0.036559,14.696,32,17.0,2.624,0.00745,14.696,31597.322999999997
1879,18.03,457,0.026258,14.292,32,12.0,2.902,0.007121,14.292,31611.614999999998
1880,18.03,636,0.036164,20.051,32,23.0,2.401,0.008494,20.051,31631.665999999997
1881,18.22,887,0.037204,27.742,32,33.0,2.557,0.008555,27.742,31659.407999999996
