Episodio,Recompensa total,Pasos,Mean Reward Calculado,duracion (s),steps per second,Recompensa Episodio,mean action,loss,duration (s),Tiempo acumulado
938,20.91,437,0.04119,10.544,41,18.0,2.787,0.024231,10.544,10048.721999999987
939,21.01,620,0.032258,15.158,41,20.0,2.515,0.020878,15.158,10063.879999999986
940,21.14,796,0.035176,19.132,42,28.0,2.514,0.022805,19.132,10083.011999999986
941,21.17,688,0.02907,16.981,41,20.0,2.32,0.024311,16.981,10099.992999999986
942,21.12,413,0.03632,10.158,41,15.0,2.831,0.023232,10.158,10110.150999999985
943,21.03,481,0.029106,11.945,40,14.0,2.707,0.022233,11.945,10122.095999999985
944,21.19,986,0.03144,24.551,40,31.0,2.747,0.023208,24.551,10146.646999999984
945,21.04,310,0.029032,8.109,38,9.0,2.284,0.024088,8.109,10154.755999999985
946,20.98,574,0.027875,13.908,41,16.0,2.718,0.023207,13.908,10168.663999999984
947,20.98,478,0.035565,11.64,41,17.0,2.787,0.022686,11.64,10180.303999999984
948,20.99,583,0.030875,14.338,41,18.0,2.825,0.024661,14.338,10194.641999999983
949,20.91,466,0.027897,11.421,41,13.0,2.045,0.02619,11.421,10206.062999999984
950,20.93,579,0.041451,14.216,41,24.0,2.244,0.023588,14.216,10220.278999999984
951,21.0,747,0.037483,18.169,41,28.0,2.406,0.024357,18.169,10238.447999999984
952,20.88,478,0.031381,11.862,40,15.0,2.446,0.023179,11.862,10250.309999999983
953,20.83,561,0.02852,13.697,41,16.0,2.768,0.023559,13.697,10264.006999999983
954,20.89,700,0.034286,17.202,41,24.0,2.701,0.025054,17.202,10281.208999999983
955,20.9,529,0.034026,12.805,41,18.0,3.093,0.025702,12.805,10294.013999999983
956,20.9,451,0.028825,11.619,39,13.0,2.772,0.024434,11.619,10305.632999999983
957,20.95,811,0.035758,19.978,41,29.0,2.628,0.021865,19.978,10325.610999999983
958,20.88,473,0.033827,12.207,39,16.0,3.023,0.023645,12.207,10337.817999999983
959,20.88,709,0.038082,17.797,40,27.0,2.767,0.022169,17.797,10355.614999999983
960,20.76,457,0.037199,11.527,40,17.0,2.214,0.026198,11.527,10367.141999999983
961,20.81,998,0.033066,25.001,40,33.0,2.587,0.026027,25.001,10392.142999999984
962,20.81,435,0.032184,10.765,40,14.0,3.421,0.027413,10.765,10402.907999999983
963,20.87,668,0.02994,16.617,40,20.0,2.744,0.025032,16.617,10419.524999999983
964,20.89,605,0.038017,15.116,40,23.0,2.721,0.02297,15.116,10434.640999999983
965,20.94,550,0.041818,13.719,40,23.0,2.142,0.024473,13.719,10448.359999999982
966,20.84,277,0.028881,6.862,40,8.0,2.726,0.026743,6.862,10455.221999999982
967,20.9,799,0.037547,19.682,41,30.0,2.648,0.025837,19.682,10474.903999999982
968,20.77,566,0.028269,14.149,40,16.0,2.484,0.026308,14.149,10489.052999999982
969,20.88,534,0.031835,13.179,41,17.0,2.41,0.025464,13.179,10502.231999999982
970,20.97,622,0.043408,15.2,41,27.0,3.125,0.024374,15.2,10517.431999999983
971,20.93,470,0.021277,11.73,40,10.0,2.626,0.02563,11.73,10529.161999999982
972,20.89,601,0.028286,14.819,41,17.0,2.805,0.025412,14.819,10543.980999999982
973,20.78,566,0.028269,14.1,40,16.0,2.173,0.026131,14.1,10558.080999999982
974,20.76,503,0.027833,12.272,41,14.0,2.276,0.021629,12.272,10570.352999999983
975,20.74,563,0.031972,13.697,41,18.0,2.551,0.026262,13.697,10584.049999999983
976,20.66,769,0.020806,18.942,41,16.0,2.707,0.02427,18.942,10602.991999999982
977,20.58,674,0.02819,16.784,40,19.0,2.853,0.026373,16.784,10619.775999999982
978,20.52,540,0.024074,13.652,40,13.0,2.513,0.025151,13.652,10633.427999999982
979,20.51,741,0.02834,18.716,40,21.0,3.018,0.025111,18.716,10652.143999999982
980,20.31,410,0.029268,10.385,39,12.0,2.632,0.027787,10.385,10662.528999999982
981,20.39,726,0.028926,18.329,40,21.0,2.168,0.025804,18.329,10680.857999999982
982,20.25,500,0.032,12.421,40,16.0,2.536,0.026279,12.421,10693.278999999982
983,20.33,485,0.039175,12.119,40,19.0,2.757,0.024116,12.119,10705.397999999983
984,20.34,456,0.032895,11.455,40,15.0,2.454,0.02312,11.455,10716.852999999983
985,20.38,668,0.038922,16.695,40,26.0,2.605,0.024765,16.695,10733.547999999982
986,20.45,677,0.039882,17.153,39,27.0,2.908,0.026223,17.153,10750.700999999983
987,20.4,391,0.038363,9.562,41,15.0,2.852,0.0279,9.562,10760.262999999983
988,20.34,622,0.03537,15.606,40,22.0,2.868,0.02502,15.606,10775.868999999982
989,20.19,514,0.035019,12.87,40,18.0,2.704,0.025594,12.87,10788.738999999983
990,20.05,403,0.032258,10.078,40,13.0,2.747,0.026628,10.078,10798.816999999983
991,19.97,610,0.029508,15.438,40,18.0,2.872,0.025966,15.438,10814.254999999983
992,19.86,443,0.042889,11.112,40,19.0,2.921,0.026658,11.112,10825.366999999982
993,19.92,756,0.034392,18.33,41,26.0,2.339,0.026958,18.33,10843.696999999982
994,19.91,646,0.032508,15.378,42,21.0,2.577,0.024552,15.378,10859.074999999983
995,19.87,523,0.032505,11.38,46,17.0,2.881,0.024825,11.38,10870.454999999982
996,19.9,587,0.039182,13.679,43,23.0,2.763,0.028016,13.679,10884.133999999982
997,19.84,512,0.037109,11.717,44,19.0,2.811,0.025759,11.717,10895.850999999982
998,19.87,579,0.034542,14.396,40,20.0,2.933,0.025936,14.396,10910.246999999983
999,19.86,681,0.033774,16.736,41,23.0,2.474,0.023292,16.736,10926.982999999984
1000,19.83,613,0.026101,14.942,41,16.0,2.485,0.024945,14.942,10941.924999999983
1001,19.8,552,0.038043,13.369,41,21.0,2.757,0.027452,13.369,10955.293999999983
1002,19.79,685,0.024818,16.82,41,17.0,2.558,0.024679,16.82,10972.113999999983
1003,19.84,671,0.037258,16.637,40,25.0,2.772,0.024811,16.637,10988.750999999984
1004,19.85,558,0.037634,13.741,41,21.0,2.957,0.026303,13.741,11002.491999999984
1005,19.87,690,0.034783,17.484,39,24.0,2.275,0.027356,17.484,11019.975999999984
1006,19.78,667,0.034483,16.471,40,23.0,2.339,0.029346,16.471,11036.446999999984
1007,19.71,492,0.030488,12.46,39,15.0,3.333,0.026418,12.46,11048.906999999983
1008,19.81,941,0.036132,23.36,40,34.0,2.832,0.025623,23.36,11072.266999999983
1009,19.65,547,0.02925,13.884,39,16.0,2.744,0.026129,13.884,11086.150999999983
1010,19.65,712,0.035112,17.78,40,25.0,2.448,0.024172,17.78,11103.930999999984
1011,19.61,574,0.031359,14.659,39,18.0,3.103,0.028415,14.659,11118.589999999984
1012,19.67,896,0.032366,22.475,40,29.0,2.464,0.030232,22.475,11141.064999999984
1013,19.88,1055,0.03128,26.405,40,33.0,2.997,0.027515,26.405,11167.469999999985
1014,19.92,800,0.03375,20.787,38,27.0,2.851,0.02743,20.787,11188.256999999985
1015,19.97,827,0.031439,20.827,40,26.0,2.479,0.025856,20.827,11209.083999999984
1016,20.01,587,0.040886,14.58,40,24.0,2.112,0.028945,14.58,11223.663999999984
1017,20.22,1179,0.027142,27.868,42,32.0,2.846,0.027327,27.868,11251.531999999985
1018,20.3,659,0.037936,15.309,43,25.0,2.856,0.027115,15.309,11266.840999999984
1019,20.27,608,0.036184,14.041,43,22.0,2.763,0.027691,14.041,11280.881999999983
1020,20.41,723,0.033195,15.511,47,24.0,2.116,0.023463,15.511,11296.392999999984
1021,20.41,580,0.036207,13.412,43,21.0,2.466,0.029007,13.412,11309.804999999984
1022,20.54,659,0.040971,15.819,42,27.0,2.404,0.027928,15.819,11325.623999999983
1023,20.61,1082,0.026802,26.026,42,29.0,2.839,0.027689,26.026,11351.649999999983
1024,20.49,386,0.025907,9.373,41,10.0,1.964,0.036708,9.373,11361.022999999983
1025,20.38,541,0.033272,12.932,42,18.0,2.728,0.027792,12.932,11373.954999999984
1026,20.22,425,0.028235,10.097,42,12.0,2.6,0.029711,10.097,11384.051999999983
1027,20.28,885,0.030508,21.225,42,27.0,2.492,0.030359,21.225,11405.276999999984
1028,20.31,529,0.030246,12.532,42,16.0,2.586,0.026482,12.532,11417.808999999983
1029,20.25,665,0.028571,15.77,42,19.0,2.695,0.026906,15.77,11433.578999999983
1030,20.43,743,0.041723,17.701,42,31.0,2.713,0.029609,17.701,11451.279999999982
1031,20.49,488,0.032787,11.749,42,16.0,2.254,0.029238,11.749,11463.028999999982
1032,20.46,631,0.044374,14.967,42,28.0,2.593,0.032937,14.967,11477.995999999983
1033,20.32,558,0.030466,13.268,42,17.0,2.772,0.029325,13.268,11491.263999999983
1034,20.3,537,0.03352,12.871,42,18.0,2.182,0.026719,12.871,11504.134999999982
1035,20.44,848,0.03184,20.375,42,27.0,2.395,0.02724,20.375,11524.509999999982
1036,20.42,684,0.030702,16.62,41,21.0,2.532,0.032032,16.62,11541.129999999983
1037,20.48,640,0.035937,15.908,40,23.0,2.331,0.027544,15.908,11557.037999999982
1038,20.59,936,0.030983,23.638,40,29.0,2.063,0.030716,23.638,11580.675999999983
1039,20.5,273,0.040293,7.153,38,11.0,1.703,0.033604,7.153,11587.828999999983
1040,20.46,667,0.035982,16.918,39,24.0,2.075,0.031598,16.918,11604.746999999983
1041,20.38,517,0.023211,12.846,40,12.0,2.124,0.030551,12.846,11617.592999999983
1042,20.42,605,0.031405,15.114,40,19.0,2.137,0.029072,15.114,11632.706999999982
1043,20.45,498,0.034137,11.779,42,17.0,2.946,0.030824,11.779,11644.485999999983
1044,20.34,793,0.025221,18.658,43,20.0,2.569,0.026772,18.658,11663.143999999982
1045,20.51,659,0.039454,16.037,41,26.0,2.307,0.032118,16.037,11679.180999999982
1046,20.65,683,0.043924,17.3,39,30.0,2.638,0.03188,17.3,11696.480999999982
1047,20.64,547,0.02925,13.658,40,16.0,2.139,0.029976,13.658,11710.138999999981
1048,20.71,688,0.036337,17.496,39,25.0,2.603,0.029072,17.496,11727.63499999998
1049,20.76,544,0.033088,13.555,40,18.0,2.013,0.027528,13.555,11741.18999999998
1050,20.87,1231,0.028432,30.762,40,35.0,2.127,0.02743,30.762,11771.951999999981
1051,20.83,628,0.038217,15.45,41,24.0,2.581,0.029279,15.45,11787.401999999982
1052,20.98,794,0.037783,19.852,40,30.0,2.764,0.029056,19.852,11807.253999999983
1053,21.11,970,0.029897,24.111,40,29.0,2.321,0.033867,24.111,11831.364999999983
1054,21.03,489,0.03272,12.145,40,16.0,2.44,0.02854,12.145,11843.509999999984
1055,21.02,490,0.034694,12.234,40,17.0,3.016,0.030855,12.234,11855.743999999984
1056,21.06,565,0.030088,13.986,40,17.0,2.43,0.026577,13.986,11869.729999999985
1057,21.0,677,0.033973,16.76,40,23.0,2.38,0.033671,16.76,11886.489999999985
1058,21.06,652,0.033742,16.478,40,22.0,2.043,0.031536,16.478,11902.967999999984
1059,20.96,513,0.033138,12.929,40,17.0,2.38,0.029083,12.929,11915.896999999984
1060,21.03,703,0.034139,17.884,39,24.0,2.599,0.030539,17.884,11933.780999999984
1061,20.89,754,0.025199,19.383,39,19.0,2.491,0.032403,19.383,11953.163999999984
1062,20.95,703,0.02845,17.637,40,20.0,2.36,0.029074,17.637,11970.800999999985
1063,20.97,559,0.039356,14.267,39,22.0,2.238,0.032409,14.267,11985.067999999985
1064,20.96,672,0.032738,16.677,40,22.0,2.564,0.030249,16.677,12001.744999999984
1065,20.91,620,0.029032,14.363,43,18.0,2.789,0.031438,14.363,12016.107999999984
1066,21.07,869,0.027618,19.164,45,24.0,2.342,0.029421,19.164,12035.271999999984
1067,21.03,742,0.03504,17.084,43,26.0,2.586,0.033242,17.084,12052.355999999985
1068,20.95,324,0.024691,6.946,47,8.0,2.404,0.033465,6.946,12059.301999999985
1069,21.02,528,0.045455,11.688,45,24.0,2.1,0.033182,11.688,12070.989999999985
1070,21.01,665,0.039098,14.574,46,26.0,2.408,0.032453,14.574,12085.563999999986
1071,21.18,745,0.036242,17.672,42,27.0,2.886,0.030121,17.672,12103.235999999986
1072,21.23,553,0.039783,13.519,41,22.0,2.526,0.030101,13.519,12116.754999999986
1073,21.33,799,0.032541,19.267,41,26.0,2.379,0.02952,19.267,12136.021999999986
1074,21.39,512,0.039062,12.4,41,20.0,1.967,0.035763,12.4,12148.421999999986
1075,21.45,599,0.040067,14.368,42,24.0,2.588,0.033265,14.368,12162.789999999986
1076,21.4,377,0.029178,9.056,42,11.0,2.719,0.035069,9.056,12171.845999999987
1077,21.38,520,0.032692,12.519,42,17.0,2.875,0.032396,12.519,12184.364999999987
1078,21.48,529,0.043478,12.908,41,23.0,2.637,0.028475,12.908,12197.272999999986
1079,21.53,708,0.036723,17.055,42,26.0,2.116,0.032811,17.055,12214.327999999987
1080,21.58,617,0.027553,15.105,41,17.0,2.357,0.030321,15.105,12229.432999999986
1081,21.59,658,0.033435,15.995,41,22.0,2.219,0.032298,15.995,12245.427999999987
1082,21.67,676,0.035503,17.023,40,24.0,2.851,0.030223,17.023,12262.450999999986
1083,21.71,629,0.036566,15.831,40,23.0,2.835,0.031126,15.831,12278.281999999987
1084,21.75,457,0.041575,11.693,39,19.0,3.363,0.033709,11.693,12289.974999999986
1085,21.71,547,0.040219,13.82,40,22.0,2.486,0.03145,13.82,12303.794999999986
1086,21.6,394,0.040609,9.783,40,16.0,2.485,0.03361,9.783,12313.577999999985
1087,21.67,573,0.038394,14.523,39,22.0,3.045,0.032352,14.523,12328.100999999984
1088,21.7,609,0.041051,15.505,39,25.0,3.128,0.033628,15.505,12343.605999999983
1089,21.69,511,0.033268,13.001,39,17.0,1.998,0.033152,13.001,12356.606999999984
1090,21.87,690,0.044928,17.538,39,31.0,2.503,0.031445,17.538,12374.144999999984
1091,22.01,1043,0.030681,26.431,39,32.0,2.627,0.033823,26.431,12400.575999999985
1092,21.97,515,0.029126,13.244,39,15.0,2.487,0.032624,13.244,12413.819999999985
1093,21.91,559,0.035778,14.0,40,20.0,2.628,0.034336,14.0,12427.819999999985
1094,22.01,796,0.038945,18.415,43,31.0,2.67,0.03121,18.415,12446.234999999986
1095,22.06,652,0.033742,14.854,44,22.0,2.482,0.031864,14.854,12461.088999999985
1096,22.03,575,0.034783,14.185,41,20.0,2.927,0.036316,14.185,12475.273999999985
1097,22.02,457,0.039387,11.64,39,18.0,3.249,0.035084,11.64,12486.913999999984
1098,22.13,1139,0.027217,28.274,40,31.0,2.433,0.034502,28.274,12515.187999999984
1099,22.16,806,0.032258,20.42,39,26.0,2.208,0.032375,20.42,12535.607999999984
1100,22.29,909,0.031903,23.009,40,29.0,2.249,0.032537,23.009,12558.616999999984
1101,22.39,979,0.031665,24.564,40,31.0,2.332,0.033203,24.564,12583.180999999984
1102,22.41,502,0.037849,12.67,40,19.0,2.319,0.033315,12.67,12595.850999999984
1103,22.38,503,0.043738,12.526,40,22.0,2.348,0.03309,12.526,12608.376999999984
1104,22.41,540,0.044444,13.603,40,24.0,2.391,0.030955,13.603,12621.979999999983
1105,22.34,491,0.034623,12.122,41,17.0,2.552,0.032273,12.122,12634.101999999983
1106,22.27,616,0.025974,15.62,39,16.0,2.552,0.02784,15.62,12649.721999999983
1107,22.41,723,0.040111,18.1,40,29.0,2.513,0.03638,18.1,12667.821999999984
1108,22.23,545,0.029358,13.749,40,16.0,2.705,0.034841,13.749,12681.570999999984
1109,22.29,642,0.034268,16.076,40,22.0,2.693,0.032885,16.076,12697.646999999983
1110,22.21,473,0.035941,12.192,39,17.0,2.027,0.031548,12.192,12709.838999999982
1111,22.27,598,0.040134,14.955,40,24.0,2.784,0.03659,14.955,12724.793999999982
1112,22.23,646,0.0387,16.255,40,25.0,2.474,0.033149,16.255,12741.04899999998
1113,22.12,690,0.031884,17.581,39,22.0,2.19,0.026072,17.581,12758.629999999981
1114,21.99,465,0.030108,11.772,40,14.0,2.712,0.033016,11.772,12770.401999999982
1115,22.02,867,0.033449,21.804,40,29.0,2.467,0.03237,21.804,12792.205999999982
1116,21.95,444,0.038288,11.142,40,17.0,2.536,0.027694,11.142,12803.347999999982
1117,21.73,442,0.022624,10.628,42,10.0,2.018,0.034924,10.628,12813.975999999982
1118,21.76,673,0.041605,15.388,44,28.0,2.565,0.033024,15.388,12829.363999999983
1119,21.81,798,0.033835,18.429,43,27.0,2.307,0.032331,18.429,12847.792999999983
1120,21.84,834,0.032374,20.009,42,27.0,2.434,0.035399,20.009,12867.801999999983
1121,21.9,685,0.039416,15.635,44,27.0,2.175,0.032099,15.635,12883.436999999984
1122,21.85,644,0.034161,14.623,44,22.0,2.38,0.033629,14.623,12898.059999999983
1123,21.67,441,0.024943,10.515,42,11.0,2.265,0.039774,10.515,12908.574999999983
1124,21.81,716,0.03352,16.389,44,24.0,2.566,0.03418,16.389,12924.963999999982
1125,21.96,957,0.034483,22.733,42,33.0,2.218,0.031764,22.733,12947.696999999982
1126,22.08,603,0.039801,14.461,42,24.0,2.64,0.036446,14.461,12962.157999999981
1127,22.07,708,0.036723,18.007,39,26.0,2.672,0.03938,18.007,12980.16499999998
1128,22.03,286,0.041958,7.196,40,12.0,2.636,0.033106,7.196,12987.36099999998
1129,22.14,616,0.048701,15.342,40,30.0,2.807,0.028126,15.342,13002.702999999981
1130,22.04,472,0.044492,12.189,39,21.0,2.873,0.030269,12.189,13014.891999999982
1131,22.14,751,0.034621,18.954,40,26.0,2.897,0.033008,18.954,13033.845999999981
1132,22.1,713,0.033661,17.823,40,24.0,2.979,0.035944,17.823,13051.668999999982
1133,22.24,901,0.034406,22.363,40,31.0,2.973,0.032808,22.363,13074.031999999981
1134,22.3,670,0.035821,16.725,40,24.0,2.348,0.031419,16.725,13090.756999999981
1135,22.39,889,0.040495,22.145,40,36.0,2.621,0.033721,22.145,13112.901999999982
1136,22.44,674,0.038576,17.15,39,26.0,2.39,0.035108,17.15,13130.051999999981
1137,22.44,698,0.032951,17.514,40,23.0,2.822,0.035492,17.514,13147.56599999998
1138,22.33,432,0.041667,10.808,40,18.0,2.181,0.035089,10.808,13158.373999999982
1139,22.43,592,0.035473,14.875,40,21.0,2.231,0.031446,14.875,13173.248999999982
1140,22.45,638,0.040752,15.98,40,26.0,2.498,0.03551,15.98,13189.228999999981
1141,22.61,780,0.035897,19.873,39,28.0,2.044,0.032939,19.873,13209.10199999998
1142,22.73,984,0.031504,25.495,39,31.0,3.063,0.033324,25.495,13234.596999999982
1143,22.79,645,0.035659,16.793,38,23.0,2.194,0.031467,16.793,13251.389999999981
1144,22.73,409,0.03423,10.704,38,14.0,2.807,0.032721,10.704,13262.093999999981
1145,22.65,438,0.041096,10.945,40,18.0,2.297,0.038402,10.945,13273.03899999998
1146,22.71,1071,0.033613,26.281,41,36.0,1.963,0.035465,26.281,13299.319999999982
1147,22.79,668,0.035928,15.884,42,24.0,3.353,0.028369,15.884,13315.203999999982
1148,22.77,636,0.036164,15.49,41,23.0,2.764,0.036815,15.49,13330.693999999981
1149,22.8,627,0.033493,14.265,44,21.0,2.241,0.034851,14.265,13344.95899999998
1150,22.57,510,0.023529,12.241,42,12.0,2.373,0.030663,12.241,13357.19999999998
1151,22.56,726,0.03168,17.519,41,23.0,2.751,0.036023,17.519,13374.718999999981
1152,22.48,515,0.042718,13.304,39,22.0,2.466,0.031222,13.304,13388.022999999981
1153,22.4,498,0.042169,12.481,40,21.0,2.004,0.036705,12.481,13400.50399999998
1154,22.55,912,0.033991,23.076,40,31.0,2.598,0.031874,23.076,13423.57999999998
1155,22.69,928,0.033405,23.262,40,31.0,2.559,0.034385,23.262,13446.84199999998
1156,22.86,991,0.034309,25.179,39,34.0,2.183,0.035492,25.179,13472.02099999998
1157,22.82,608,0.03125,15.596,39,19.0,2.446,0.038017,15.596,13487.61699999998
1158,22.76,431,0.037123,10.917,39,16.0,3.019,0.035178,10.917,13498.53399999998
1159,22.76,430,0.039535,10.872,40,17.0,2.926,0.036762,10.872,13509.405999999979
1160,22.74,561,0.039216,14.565,39,22.0,2.948,0.035415,14.565,13523.97099999998
1161,22.79,585,0.041026,14.945,39,24.0,2.877,0.03624,14.945,13538.91599999998
1162,22.83,613,0.039152,15.475,40,24.0,2.961,0.035755,15.475,13554.39099999998
1163,22.84,629,0.036566,15.842,40,23.0,3.045,0.029642,15.842,13570.23299999998
1164,22.84,639,0.034429,16.135,40,22.0,2.873,0.03917,16.135,13586.36799999998
1165,22.89,703,0.032717,17.628,40,23.0,2.875,0.03243,17.628,13603.995999999981
1166,22.79,379,0.036939,10.216,37,14.0,2.559,0.039806,10.216,13614.211999999981
1167,22.78,699,0.035765,17.893,39,25.0,2.825,0.034258,17.893,13632.104999999981
1168,23.06,1062,0.033898,27.483,39,36.0,2.608,0.035379,27.483,13659.587999999982
1169,23.01,576,0.032986,14.765,39,19.0,2.535,0.032653,14.765,13674.352999999981
1170,22.92,503,0.033797,12.965,39,17.0,2.676,0.033836,12.965,13687.317999999981
1171,22.81,400,0.04,10.021,40,16.0,2.05,0.037488,10.021,13697.338999999982
1172,22.91,869,0.036824,20.836,42,32.0,2.878,0.039884,20.836,13718.174999999981
1173,22.9,706,0.035411,15.972,44,25.0,3.067,0.032274,15.972,13734.14699999998
1174,22.84,403,0.034739,9.612,42,14.0,2.231,0.039143,9.612,13743.75899999998
1175,22.91,614,0.050489,15.567,39,31.0,2.858,0.035708,15.567,13759.32599999998
1176,23.03,701,0.03281,17.719,40,23.0,2.442,0.036814,17.719,13777.044999999978
1177,23.08,647,0.034003,16.553,39,22.0,2.36,0.035612,16.553,13793.597999999978
1178,22.99,491,0.028513,12.322,40,14.0,2.727,0.032506,12.322,13805.919999999978
1179,22.92,467,0.040685,11.94,39,19.0,2.964,0.030053,11.94,13817.859999999979
1180,23.01,578,0.044983,14.694,39,26.0,2.834,0.031315,14.694,13832.553999999978
1181,23.01,531,0.041431,13.602,39,22.0,2.499,0.036182,13.602,13846.155999999979
1182,23.02,621,0.040258,15.857,39,25.0,2.605,0.03061,15.857,13862.012999999979
1183,23.08,974,0.029774,24.632,40,29.0,2.536,0.039565,24.632,13886.644999999979
1184,23.18,771,0.037613,19.703,39,29.0,2.752,0.037465,19.703,13906.347999999978
1185,23.2,683,0.035139,17.461,39,24.0,2.227,0.032059,17.461,13923.808999999977
1186,23.3,597,0.043551,15.158,39,26.0,2.583,0.036105,15.158,13938.966999999977
1187,23.37,753,0.038513,19.572,38,29.0,2.79,0.035916,19.572,13958.538999999977
1188,23.33,485,0.043299,12.33,39,21.0,2.313,0.036085,12.33,13970.868999999977
1189,23.51,943,0.037116,24.046,39,35.0,2.889,0.035602,24.046,13994.914999999977
1190,23.41,582,0.036082,14.915,39,21.0,2.34,0.033375,14.915,14009.829999999978
1191,23.34,681,0.036711,17.797,38,25.0,2.571,0.036261,17.797,14027.626999999979
1192,23.52,1145,0.028821,29.003,39,33.0,2.332,0.035763,29.003,14056.62999999998
1193,23.52,601,0.033278,15.141,40,20.0,2.1,0.035073,15.141,14071.770999999979
1194,23.44,708,0.032486,17.229,41,23.0,2.664,0.036751,17.229,14088.999999999978
1195,23.39,618,0.027508,14.578,42,17.0,2.458,0.039479,14.578,14103.577999999978
1196,23.38,531,0.035782,12.627,42,19.0,2.48,0.038732,12.627,14116.204999999978
1197,23.55,984,0.035569,24.238,41,35.0,2.8,0.039964,24.238,14140.442999999977
1198,23.46,559,0.039356,14.53,38,22.0,2.907,0.037277,14.53,14154.972999999978
1199,23.42,648,0.033951,16.797,39,22.0,2.748,0.039379,16.797,14171.769999999979
1200,23.32,527,0.036053,14.129,37,19.0,2.433,0.037556,14.129,14185.89899999998
1201,23.23,588,0.037415,16.083,37,22.0,2.374,0.036871,16.083,14201.98199999998
1202,23.16,517,0.023211,13.731,38,12.0,2.41,0.032889,13.731,14215.71299999998
1203,23.24,911,0.032931,23.248,39,30.0,2.441,0.032853,23.248,14238.96099999998
1204,23.29,774,0.037468,19.667,39,29.0,2.667,0.036786,19.667,14258.627999999979
1205,23.3,491,0.03666,12.376,40,18.0,2.974,0.0346,12.376,14271.003999999979
1206,23.39,731,0.0342,18.582,39,25.0,2.642,0.038671,18.582,14289.58599999998
1207,23.28,595,0.030252,14.927,40,18.0,2.424,0.035168,14.927,14304.512999999979
1208,23.4,640,0.04375,16.315,39,28.0,2.809,0.036022,16.315,14320.82799999998
1209,23.42,653,0.036753,16.536,39,24.0,2.729,0.034394,16.536,14337.36399999998
1210,23.43,463,0.038877,11.996,39,18.0,3.089,0.037168,11.996,14349.359999999979
1211,23.37,556,0.032374,14.509,38,18.0,2.885,0.038077,14.509,14363.868999999979
1212,23.31,416,0.045673,10.787,39,19.0,2.192,0.042206,10.787,14374.655999999979
1213,23.4,890,0.034831,22.945,39,31.0,2.653,0.036567,22.945,14397.600999999979
1214,23.52,691,0.037627,18.456,37,26.0,2.702,0.036809,18.456,14416.056999999979
1215,23.49,960,0.027083,24.989,38,26.0,2.27,0.04005,24.989,14441.045999999978
1216,23.6,640,0.04375,16.599,39,28.0,3.03,0.037,16.599,14457.644999999979
1217,23.77,700,0.038571,17.613,40,27.0,2.477,0.035332,17.613,14475.257999999978
1218,23.71,606,0.036304,13.925,44,22.0,2.517,0.037862,13.925,14489.182999999977
1219,23.67,570,0.040351,13.604,42,23.0,2.514,0.032805,13.604,14502.786999999977
1220,23.63,639,0.035994,16.35,39,23.0,2.689,0.040348,16.35,14519.136999999977
1221,23.62,577,0.045061,14.558,40,26.0,2.861,0.037376,14.558,14533.694999999978
1222,23.68,704,0.039773,17.763,40,28.0,2.511,0.036306,17.763,14551.457999999979
1223,23.76,542,0.035055,13.948,39,19.0,2.375,0.030568,13.948,14565.405999999979
1224,23.72,519,0.038536,13.269,39,20.0,2.776,0.035926,13.269,14578.67499999998
1225,23.59,529,0.037807,13.637,39,20.0,2.826,0.03646,13.637,14592.31199999998
1226,23.59,653,0.036753,16.594,39,24.0,2.331,0.034729,16.594,14608.905999999979
1227,23.51,578,0.031142,14.898,39,18.0,1.889,0.036798,14.898,14623.803999999978
1228,23.67,793,0.035309,20.051,40,28.0,2.845,0.037564,20.051,14643.854999999978
1229,23.68,947,0.032735,24.075,39,31.0,2.817,0.04062,24.075,14667.929999999978
1230,23.69,684,0.032164,17.532,39,22.0,2.569,0.04557,17.532,14685.461999999978
1231,23.67,541,0.044362,13.721,39,24.0,2.216,0.034557,13.721,14699.182999999977
1232,23.66,732,0.031421,18.798,39,23.0,2.363,0.041242,18.798,14717.980999999978
1233,23.7,1199,0.029191,30.963,39,35.0,2.896,0.040555,30.963,14748.943999999978
1234,23.6,412,0.033981,10.532,39,14.0,2.515,0.040933,10.532,14759.475999999977
1235,23.54,949,0.031612,24.561,39,30.0,2.45,0.036974,24.561,14784.036999999977
1236,23.4,406,0.029557,10.332,39,12.0,2.037,0.038208,10.332,14794.368999999977
1237,23.41,551,0.043557,14.553,38,24.0,2.613,0.043484,14.553,14808.921999999977
1238,23.41,513,0.035088,12.925,40,18.0,2.817,0.032197,12.925,14821.846999999976
1239,23.48,654,0.042813,16.613,39,28.0,2.552,0.038749,16.613,14838.459999999975
1240,23.53,1013,0.030602,24.381,42,31.0,2.396,0.037778,24.381,14862.840999999975
1241,23.56,916,0.033843,22.294,41,31.0,2.58,0.033285,22.294,14885.134999999975
1242,23.52,603,0.044776,15.475,39,27.0,2.186,0.032095,15.475,14900.609999999975
1243,23.5,441,0.047619,11.232,39,21.0,2.776,0.02776,11.232,14911.841999999975
1244,23.57,601,0.034942,15.454,39,21.0,2.642,0.033579,15.454,14927.295999999975
1245,23.6,749,0.028037,19.31,39,21.0,2.92,0.036559,19.31,14946.605999999974
1246,23.5,815,0.031902,21.15,39,26.0,2.68,0.030999,21.15,14967.755999999974
1247,23.48,615,0.035772,15.719,39,22.0,2.311,0.037547,15.719,14983.474999999973
