Episodio,Recompensa total,Pasos,Mean Reward Calculado,duracion (s),steps per second,Recompensa Episodio,mean action,loss,duration (s),Tiempo acumulado
734,19.44,509,0.043222,30.858,16,22,2.853,0.011237,30.858,20848.18415
735,19.32,362,0.027624,21.986,16,10,2.74,0.011055,21.986,20870.17015
736,19.41,793,0.032787,47.504,17,26,2.968,0.010817,47.504,20917.67415
737,19.41,443,0.031603,27.258,16,14,2.51,0.013642,27.258,20944.93215
738,19.41,600,0.031667,36.25,17,19,2.607,0.011766,36.25,20981.18215
739,19.48,683,0.039531,41.407,16,27,2.512,0.010627,41.407,21022.58915
740,19.51,653,0.032159,38.906,17,21,2.597,0.011145,38.906,21061.49515
741,19.37,261,0.022989,15.722,17,6,2.406,0.011487,15.722,21077.21715
742,19.32,393,0.025445,23.916,16,10,2.43,0.011436,23.916,21101.13315
743,19.21,307,0.022801,18.691,16,7,2.459,0.011742,18.691,21119.82415
744,19.04,485,0.035052,29.896,16,17,2.419,0.01131,29.896,21149.72015
745,19.14,752,0.035904,45.456,17,27,2.457,0.012404,45.456,21195.17615
746,19.13,463,0.034557,28.124,16,16,2.35,0.012929,28.124,21223.30015
747,18.94,443,0.024831,26.843,17,11,2.571,0.011881,26.843,21250.14315
748,19.06,1064,0.031955,65.043,16,34,3.004,0.012368,65.043,21315.18615
749,19.15,645,0.04031,39.346,16,26,3.088,0.012372,39.346,21354.53215
750,19.14,399,0.032581,14.97005,16,13,2.534,0.0127,14.97005,21369.5022
751,19.17,646,0.037152,39.939,16,24,2.522,0.012553,39.939,21409.4412
752,19.14,480,0.029167,29.355,16,14,2.467,0.01118,29.355,21438.7962
753,19.13,484,0.02686,29.614,16,13,2.603,0.012541,29.614,21468.4102
754,19.22,1017,0.032448,60.948,17,33,3.03,0.010852,60.948,21529.3582
755,19.18,544,0.034926,33.029,16,19,2.974,0.011191,33.029,21562.3872
756,19.09,375,0.037333,22.895,16,14,2.896,0.011025,22.895,21585.2822
757,19.12,519,0.040462,31.688,16,21,3.058,0.012305,31.688,21616.9702
758,19.22,876,0.03653,53.383,16,32,2.67,0.012582,53.383,21670.3532
759,19.12,577,0.032929,34.368,17,19,2.73,0.012064,34.368,21704.7212
760,19.13,394,0.035533,24.086,16,14,2.566,0.011931,24.086,21728.8072
761,19.14,666,0.034535,41.326,16,23,3.003,0.011318,41.326,21770.1332
762,19.19,384,0.036458,23.124,17,14,3.065,0.012925,23.124,21793.2572
763,19.3,702,0.039886,42.028,17,28,2.712,0.013435,42.028,21835.2852
764,19.35,781,0.034571,46.442,17,27,2.777,0.013133,46.442,21881.7272
765,19.46,952,0.032563,56.942,17,31,2.747,0.012628,56.942,21938.6692
766,19.54,659,0.036419,39.844,17,24,2.836,0.014694,39.844,21978.5132
767,19.41,370,0.035135,22.524,16,13,2.684,0.011837,22.524,22001.0372
768,19.51,711,0.033755,43.086,17,24,2.599,0.013609,43.086,22044.1232
769,19.47,535,0.031776,32.634,16,17,2.912,0.012733,32.634,22076.7572
770,19.43,305,0.029508,18.388,17,9,2.38,0.011792,18.388,22095.1452
771,19.37,672,0.03869,40.725,17,26,2.753,0.012842,40.725,22135.8702
772,19.4,672,0.032738,41.764,16,22,2.438,0.012305,41.764,22177.6342
773,19.55,675,0.044444,41.381,16,30,2.67,0.013561,41.381,22219.0152
774,19.47,428,0.030374,26.182,16,13,2.343,0.013703,26.182,22245.1972
775,19.52,1114,0.02693,66.625,17,30,2.685,0.012705,66.625,22311.8222
776,19.32,292,0.030822,18.262,16,9,2.736,0.012959,18.262,22330.0842
777,19.16,276,0.025362,16.935,16,7,3.054,0.012298,16.935,22347.0192
778,19.17,356,0.042135,21.903,16,15,2.739,0.013948,21.903,22368.9222
779,19,368,0.035326,22.104,17,13,2.704,0.013487,22.104,22391.0262
780,18.83,355,0.022535,21.716,16,8,2.411,0.012218,21.716,22412.7422
781,18.79,404,0.034653,24.712,16,14,2.629,0.012872,24.712,22437.4542
782,18.9,652,0.038344,39.633,16,25,2.856,0.013346,39.633,22477.0872
783,18.86,246,0.03252,15.201,16,8,2.703,0.011599,15.201,22492.2882
784,18.82,431,0.032483,26.353,16,14,2.329,0.012159,26.353,22518.6412
785,18.79,386,0.036269,23.82,16,14,2.383,0.013834,23.82,22542.4612
786,18.84,387,0.03876,23.581,16,15,2.76,0.013682,23.581,22566.0422
787,18.77,556,0.032374,33.982,16,18,2.455,0.013936,33.982,22600.0242
788,18.69,424,0.03066,25.428,17,13,2.384,0.013558,25.428,22625.4522
789,18.68,424,0.042453,25.507,17,18,2.368,0.012555,25.507,22650.9592
790,18.67,671,0.029806,40.882,16,20,2.405,0.014305,40.882,22691.8412
791,18.59,490,0.028571,29.579,17,14,2.614,0.013095,29.579,22721.4202
792,18.64,426,0.044601,26.031,16,19,2.31,0.012897,26.031,22747.4512
793,18.64,357,0.030812,21.702,16,11,2.857,0.011866,21.702,22769.1532
794,18.6,489,0.034765,29.64,16,17,2.319,0.014283,29.64,22798.7932
795,18.63,685,0.032117,42.624,16,22,2.451,0.012296,42.624,22841.4172
796,18.62,465,0.04086,28.757,16,19,2.555,0.014106,28.757,22870.1742
797,18.45,463,0.028078,28.376,16,13,2.248,0.014439,28.376,22898.5502
798,18.24,353,0.031161,22.122,16,11,2.453,0.012726,22.122,22920.6722
799,18.1,280,0.028571,17.615,16,8,2.643,0.01386,17.615,22938.2872
800,18.14,542,0.023985,45.1213,16,13,2.432,0.013022,45.1213,22983.4085
801,18.15,546,0.02381,33.35,16,13,2.67,0.012327,33.35,23016.7585
802,18.19,677,0.038405,41.76,16,26,2.911,0.012615,41.76,23058.5185
803,18.13,349,0.028653,21.615,16,10,2.619,0.01248,21.615,23080.1335
804,18.1,543,0.034991,33.553,16,19,2.497,0.012628,33.553,23113.6865
805,18.34,1193,0.0285,72.297,17,34,2.427,0.012832,72.297,23185.9835
806,18.45,720,0.031944,43.864,16,23,2.674,0.012514,43.864,23229.8475
807,18.5,645,0.037209,39.28,16,24,2.487,0.011805,39.28,23269.1275
808,18.54,682,0.032258,42.615,16,22,2.477,0.012677,42.615,23311.7425
809,18.58,525,0.03619,32.783,16,19,2.606,0.013065,32.783,23344.5255
810,18.57,731,0.031464,44.869,16,23,2.483,0.012303,44.869,23389.3945
811,18.74,892,0.032511,55.141,16,29,2.691,0.012839,55.141,23444.5355
812,18.64,420,0.02381,26.116,16,10,2.533,0.01229,26.116,23470.6515
813,18.52,270,0.022222,16.109,17,6,2.1,0.014373,16.109,23486.7605
814,18.63,848,0.035377,52.524,16,30,2.193,0.012636,52.524,23539.2845
815,18.67,511,0.039139,31.094,16,20,2.364,0.011936,31.094,23570.3785
816,18.61,583,0.03259,35.387,16,19,3.048,0.01231,35.387,23605.7655
817,18.55,423,0.037825,25.755,16,16,2.953,0.012647,25.755,23631.5205
818,18.67,718,0.041783,43.865,16,30,2.581,0.011884,43.865,23675.3855
819,18.64,262,0.022901,15.933,16,6,1.748,0.012631,15.933,23691.3185
820,18.49,368,0.032609,23.005,16,12,2.062,0.011872,23.005,23714.3235
821,18.36,381,0.028871,23.639,16,11,2.134,0.014366,23.639,23737.9625
822,18.22,587,0.025554,35.92,16,15,2.378,0.013711,35.92,23773.8825
823,18.17,593,0.043845,36.182,16,26,2.565,0.01344,36.182,23810.0645
824,18.19,490,0.036735,29.254,17,18,2.467,0.013399,29.254,23839.3185
825,18.27,616,0.040584,36.522,17,25,2.377,0.013251,36.522,23875.8405
826,18.16,351,0.019943,21.918,16,7,2.242,0.012609,21.918,23897.7585
827,18.23,798,0.032581,49.621,16,26,2.486,0.014056,49.621,23947.3795
828,18.16,569,0.042179,35.527,16,24,2.879,0.014927,35.527,23982.9065
829,18.12,564,0.031915,34.518,16,18,2.317,0.011955,34.518,24017.4245
830,18.25,566,0.038869,34.319,16,22,2.544,0.01309,34.319,24051.7435
831,18.31,641,0.034321,39.843,16,22,2.587,0.012984,39.843,24091.5865
832,18.3,518,0.028958,31.619,16,15,2.34,0.01337,31.619,24123.2055
833,18.39,593,0.035413,35.453,17,21,2.857,0.012388,35.453,24158.6585
834,18.33,438,0.03653,26.72,16,16,2.064,0.013719,26.72,24185.3785
835,18.51,1032,0.027132,63.218,16,28,2.307,0.013338,63.218,24248.5965
836,18.52,670,0.040299,41.39,16,27,2.385,0.013252,41.39,24289.9865
837,18.55,503,0.033797,31.13,16,17,2.453,0.013905,31.13,24321.1165
838,18.49,347,0.037464,21.9,16,13,2.47,0.014488,21.9,24343.0165
839,18.57,1036,0.033784,62.891,16,35,2.392,0.013423,62.891,24405.9075
840,18.61,742,0.033693,44.453,17,25,2.4,0.012536,44.453,24450.3605
841,18.74,639,0.029734,38.96,16,19,2.588,0.013115,38.96,24489.3205
842,18.72,258,0.031008,16.006,16,8,2.357,0.01229,16.006,24505.3265
843,18.72,293,0.023891,17.913,16,7,2.556,0.015565,17.913,24523.2395
844,18.86,887,0.034949,54.274,16,31,2.364,0.014482,54.274,24577.5135
845,18.75,493,0.032454,29.87,17,16,2.166,0.01295,29.87,24607.3835
846,18.69,362,0.027624,22.604,16,10,2.086,0.015079,22.604,24629.9875
847,18.78,661,0.030257,40.355,16,20,2.504,0.012782,40.355,24670.3425
848,18.62,464,0.038793,28.194,16,18,2.72,0.013783,28.194,24698.5365
849,18.72,882,0.040816,53.758,16,36,2.802,0.012961,53.758,24752.2945
850,18.76,534,0.031835,17.12425,16,17,2.202,0.01309,17.12425,24769.41875
851,18.81,672,0.043155,41.334,16,29,2.641,0.01362,41.334,24810.75275
852,18.94,720,0.0375,43.193,17,27,2.235,0.013199,43.193,24853.94575
853,19.07,825,0.031515,50.972,16,26,2.142,0.014712,50.972,24904.91775
854,18.91,490,0.034694,29.282,17,17,2.59,0.013513,29.282,24934.19975
855,18.95,665,0.034586,40.8,16,23,2.197,0.013858,40.8,24974.99975
856,18.93,440,0.027273,27.599,16,12,2.605,0.014615,27.599,25002.59875
857,18.89,615,0.027642,37.163,17,17,2.577,0.013274,37.163,25039.76175
858,18.71,471,0.029724,28.396,17,14,1.996,0.015814,28.396,25068.15775
859,18.68,340,0.047059,20.838,16,16,2.871,0.012327,20.838,25088.99575
860,18.74,662,0.030211,40.225,16,20,2.651,0.013769,40.225,25129.22075
861,18.76,687,0.03639,41.853,16,25,2.173,0.013219,41.853,25171.07375
862,18.84,490,0.044898,29.755,16,22,2.731,0.014563,29.755,25200.82875
863,18.68,397,0.030227,24.427,16,12,2.569,0.013207,24.427,25225.25575
864,18.59,565,0.031858,34.33,16,18,2.442,0.014435,34.33,25259.58575
865,18.53,543,0.046041,32.885,17,25,2.593,0.012546,32.885,25292.47075
866,18.47,534,0.033708,33.707,16,18,2.453,0.012143,33.707,25326.17775
867,18.61,845,0.031953,51.725,16,27,2.619,0.012564,51.725,25377.90275
868,18.5,388,0.033505,24.127,16,13,3.111,0.013224,24.127,25402.02975
869,18.53,682,0.029326,41.091,17,20,2.084,0.013901,41.091,25443.12075
870,18.62,503,0.035785,31.783,16,18,2.326,0.015544,31.783,25474.90375
871,18.57,629,0.033386,38.24,16,21,2.243,0.014387,38.24,25513.14375
872,18.45,284,0.035211,17.384,16,10,2.444,0.012638,17.384,25530.52775
873,18.36,641,0.032761,38.755,17,21,2.839,0.014673,38.755,25569.28275
874,18.45,657,0.033486,39.882,16,22,2.679,0.014373,39.882,25609.16475
875,18.28,403,0.032258,24.413,17,13,2.774,0.014757,24.413,25633.57775
876,18.29,343,0.029155,20.522,17,10,2.948,0.013367,20.522,25654.09975
877,18.65,1539,0.02794,92.73,17,43,2.556,0.013681,92.73,25746.82975
878,18.63,435,0.029885,26.61,16,13,2.382,0.01318,26.61,25773.43975
879,18.69,502,0.037849,30.404,17,19,2.719,0.014758,30.404,25803.84375
880,18.92,945,0.032804,57.241,17,31,2.766,0.012842,57.241,25861.08475
881,19.01,669,0.03438,39.988,17,23,2.471,0.014353,39.988,25901.07275
882,19.03,834,0.032374,50.173,17,27,2.193,0.014743,50.173,25951.24575
883,19.22,854,0.031616,50.765,17,27,2.566,0.015023,50.765,26002.01075
884,19.21,417,0.031175,24.814,17,13,2.273,0.015375,24.814,26026.82475
885,19.29,713,0.030856,43.185,17,22,2.749,0.01472,43.185,26070.00975
886,19.32,619,0.029079,37.892,16,18,3.036,0.014845,37.892,26107.90175
887,19.34,617,0.032415,37.106,17,20,2.972,0.013354,37.106,26145.00775
888,19.4,570,0.033333,33.322,17,19,2.958,0.014772,33.322,26178.32975
889,19.45,582,0.039519,35.315,16,23,2.467,0.01538,35.315,26213.64475
890,19.47,634,0.0347,38.897,16,22,2.888,0.015213,38.897,26252.54175
891,19.58,742,0.033693,44.377,17,25,2.329,0.015613,44.377,26296.91875
892,19.72,780,0.042308,46.258,17,33,2.565,0.01486,46.258,26343.17675
893,19.89,721,0.038835,42.779,17,28,2.587,0.014645,42.779,26385.95575
894,19.95,726,0.03168,42.92,17,23,3.105,0.01539,42.92,26428.87575
895,19.98,703,0.035562,42.482,17,25,2.969,0.01564,42.482,26471.35775
896,19.97,492,0.036585,29.708,17,18,2.795,0.014868,29.708,26501.06575
897,19.98,421,0.033254,25.33,17,14,3.233,0.014873,25.33,26526.39575
898,20.14,648,0.041667,39.72,16,27,2.292,0.013827,39.72,26566.11575
899,20.24,461,0.039046,27.444,17,18,2.976,0.014789,27.444,26593.55975
900,20.23,361,0.033241,50.3668,16,12,2.535,0.012315,50.3668,26643.92655
901,20.3,595,0.033613,35.664,17,20,3.134,0.013603,35.664,26679.59055
902,20.12,283,0.028269,16.697,17,8,2.742,0.013,16.697,26696.28755
903,20.26,727,0.033012,43.524,17,24,2.821,0.015912,43.524,26739.81155
904,20.31,681,0.035242,40.911,17,24,2.662,0.013481,40.911,26780.72255
905,20.21,749,0.032043,45.222,17,24,2.615,0.013692,45.222,26825.94455
906,20.19,581,0.036145,35.364,16,21,3.105,0.012872,35.364,26861.30855
907,20.02,309,0.022654,18.696,17,7,2.544,0.014599,18.696,26880.00455
908,19.89,310,0.029032,18.911,16,9,3.006,0.015943,18.911,26898.91555
909,19.95,634,0.039432,38.327,17,25,2.64,0.015611,38.327,26937.24255
910,19.9,460,0.03913,28.394,16,18,2.185,0.014388,28.394,26965.63655
911,19.78,504,0.03373,30.737,16,17,2.272,0.014942,30.737,26996.37355
912,19.79,407,0.027027,25.221,16,11,2.889,0.015644,25.221,27021.59455
913,19.88,391,0.038363,24.1,16,15,2.926,0.014144,24.1,27045.69455
914,19.72,394,0.035533,24.502,16,14,1.891,0.012989,24.502,27070.19655
915,19.75,632,0.036392,38.301,17,23,2.446,0.014732,38.301,27108.49755
916,19.77,546,0.038462,32.551,17,21,2.352,0.015061,32.551,27141.04855
917,19.77,502,0.031873,30.347,17,16,2.847,0.012619,30.347,27171.39555
918,19.76,696,0.041667,42.651,16,29,2.763,0.014668,42.651,27214.04655
919,19.89,677,0.028065,41.881,16,19,2.826,0.013593,41.881,27255.92755
920,19.95,451,0.039911,27.284,17,18,2.344,0.015622,27.284,27283.21155
921,20.01,390,0.04359,24.458,16,17,3.01,0.013326,24.458,27307.66955
922,20,412,0.033981,25.179,16,14,2.835,0.015022,25.179,27332.84855
923,20,691,0.037627,41.281,17,26,2.602,0.015382,41.281,27374.12955
924,20.11,679,0.04271,41.58,16,29,2.898,0.01502,41.58,27415.70955
925,20.02,424,0.037736,25.079,17,16,2.892,0.01418,25.079,27440.78855
926,20.08,365,0.035616,21.582,17,13,2.649,0.014903,21.582,27462.37055
927,20.03,648,0.032407,38.578,17,21,2.782,0.014657,38.578,27500.94855
928,19.95,570,0.02807,34.67,16,16,2.877,0.014366,34.67,27535.61855
929,20,635,0.03622,39.158,16,23,3.049,0.015007,39.158,27574.77655
930,20.1,770,0.041558,47.638,16,32,2.774,0.015226,47.638,27622.41455
931,20.11,477,0.048218,28.391,17,23,2.704,0.014778,28.391,27650.80555
932,20.03,281,0.024911,17.146,16,7,2.185,0.017133,17.146,27667.95155
933,20.04,643,0.034215,39.195,16,22,2.687,0.014663,39.195,27707.14655
934,20.09,656,0.032012,40.531,16,21,2.735,0.017696,40.531,27747.67755
935,19.89,295,0.027119,17.838,17,8,2.492,0.014395,17.838,27765.51555
936,19.84,668,0.032934,41.231,16,22,2.75,0.014218,41.231,27806.74655
937,19.89,614,0.035831,37.024,17,22,2.505,0.013527,37.024,27843.77055
938,19.98,535,0.041121,32.606,16,22,2.381,0.013321,32.606,27876.37655
939,19.96,985,0.033503,59.617,17,33,2.447,0.015136,59.617,27935.99355
940,19.89,437,0.04119,26.291,17,18,2.041,0.01495,26.291,27962.28455
941,20.01,772,0.040155,47.093,16,31,2.269,0.014458,47.093,28009.37755
942,20.16,636,0.036164,38.789,16,23,2.116,0.015887,38.789,28048.16655
943,20.23,430,0.032558,26.303,16,14,2.905,0.015873,26.303,28074.46955
944,20.13,534,0.039326,33.288,16,21,2.678,0.014731,33.288,28107.75755
945,20.16,499,0.038076,31.829,16,19,2.603,0.014798,31.829,28139.58655
946,20.2,368,0.038043,25.015,15,14,2.332,0.019722,25.015,28164.60155
947,20.17,470,0.03617,30.562,15,17,2.217,0.015561,30.562,28195.16355
948,20.26,805,0.03354,51.276,16,27,2.149,0.017315,51.276,28246.43955
949,20.03,365,0.035616,23.713,15,13,2.003,0.013678,23.713,28270.15255
950,20.11,629,0.039746,19.4655,15,25,2.413,0.016599,19.4655,28289.61805
951,20.04,560,0.039286,36.145,15,22,2.507,0.015773,36.145,28325.76305
952,19.9,397,0.032746,24.329,16,13,2.788,0.016375,24.329,28350.09205
953,19.89,508,0.049213,31.424,16,25,3.187,0.015116,31.424,28381.51605
954,19.89,522,0.032567,32.763,16,17,2.339,0.016076,32.763,28414.27905
955,19.9,734,0.032698,45.378,16,24,2.475,0.015731,45.378,28459.65705
956,19.96,475,0.037895,29.234,16,18,2.173,0.015945,29.234,28488.89105
957,20.02,555,0.041441,34.198,16,23,2.456,0.015469,34.198,28523.08905
958,20.17,609,0.047619,39.01,16,29,2.673,0.015353,39.01,28562.09905
959,20.2,552,0.03442,34.826,16,19,2.101,0.01607,34.826,28596.92505
960,20.1,457,0.021882,28.904,16,10,2.175,0.016288,28.904,28625.82905
961,20.16,695,0.044604,42.025,17,31,2.427,0.014165,42.025,28667.85405
962,20.15,629,0.033386,38.933,16,21,2.34,0.016634,38.933,28706.78705
963,20.14,375,0.029333,22.972,16,11,2.704,0.015147,22.972,28729.75905
964,20.17,631,0.033281,39.427,16,21,2.794,0.015206,39.427,28769.18605
965,20.06,367,0.038147,23.819,15,14,2.621,0.014562,23.819,28793.00505
966,19.99,462,0.02381,28.782,16,11,2.483,0.016232,28.782,28821.78705
967,19.85,512,0.025391,31.641,16,13,2.445,0.013947,31.641,28853.42805
968,19.82,335,0.029851,21.085,16,10,2.078,0.014854,21.085,28874.51305
969,19.75,428,0.030374,26.676,16,13,2.577,0.016652,26.676,28901.18905
970,19.8,495,0.046465,31.577,16,23,2.851,0.014675,31.577,28932.76605
971,19.74,418,0.035885,26.497,16,15,3.024,0.015074,26.497,28959.26305
972,19.77,378,0.034392,23.961,16,13,2.302,0.01394,23.961,28983.22405
973,19.89,920,0.03587,56.421,16,33,2.684,0.015366,56.421,29039.64505
974,19.96,876,0.033105,59.526,15,29,2.362,0.016768,59.526,29099.17105
975,20.1,754,0.035809,51.25,15,27,2.704,0.015918,51.25,29150.42105
976,20.12,336,0.035714,22.787,15,12,2.765,0.015624,22.787,29173.20805
977,19.92,621,0.037037,41.306,15,23,2.931,0.016199,41.306,29214.51405
978,20,597,0.035176,41.324,14,21,3.31,0.016466,41.324,29255.83805
979,20.09,851,0.032902,59.422,14,28,3.157,0.015576,59.422,29315.26005
980,19.98,494,0.040486,33.827,15,20,2.737,0.016954,33.827,29349.08705
981,20.04,835,0.034731,54.948,15,29,2.826,0.019693,54.948,29404.03505
982,19.94,535,0.031776,35.449,15,17,2.869,0.01662,35.449,29439.48405
983,19.95,671,0.041729,45.815,15,28,2.726,0.018645,45.815,29485.29905
984,19.99,581,0.02926,40.717,14,17,2.682,0.01511,40.717,29526.01605
985,20.01,644,0.037267,44.715,14,24,2.592,0.016076,44.715,29570.73105
986,20.07,649,0.03698,43.222,15,24,2.951,0.016275,43.222,29613.95305
987,20.1,690,0.033333,45.743,15,23,2.652,0.015691,45.743,29659.69605
988,20.25,881,0.038593,59.696,15,34,2.662,0.017679,59.696,29719.39205
989,20.16,380,0.036842,24.55,15,14,2.855,0.017146,24.55,29743.94205
990,20.02,263,0.030418,16.293,16,8,3.452,0.016335,16.293,29760.23505
991,20.02,669,0.037369,42.936,16,25,2.857,0.015069,42.936,29803.17105
992,19.99,725,0.041379,45.117,16,30,2.943,0.016539,45.117,29848.28805
993,20.01,700,0.042857,43.363,16,30,3.136,0.017758,43.363,29891.65105
994,20.07,869,0.033372,52.783,16,29,2.774,0.015651,52.783,29944.43405
995,20.05,584,0.039384,36.124,16,23,3.298,0.017172,36.124,29980.55805
996,20.07,524,0.038168,35.184,15,20,2.908,0.016496,35.184,30015.74205
997,20.08,373,0.040214,23.627,16,15,2.962,0.014047,23.627,30039.36905
998,20.11,951,0.031546,59.754,16,30,2.686,0.017678,59.754,30099.12305
999,20.04,375,0.029333,23.335,16,11,2.272,0.016988,23.335,30122.45805
1000,20.09,416,0.040865,56.3703,15,17,2.772,0.017872,56.3703,30178.82835
1001,20.13,701,0.034237,45.226,15,24,2.22,0.01697,45.226,30224.05435
1002,20.21,470,0.034043,28.809,16,16,2.423,0.01687,28.809,30252.86335
1003,20.12,473,0.031712,29.663,16,15,2.617,0.016368,29.663,30282.52635
1004,20.18,911,0.032931,56.666,16,30,3.124,0.016605,56.666,30339.19235
1005,20.17,516,0.044574,32.476,16,23,2.882,0.018799,32.476,30371.66835
1006,20.14,373,0.048257,22.805,16,18,3.029,0.017379,22.805,30394.47335
1007,20.33,645,0.04031,40.444,16,26,3.102,0.017616,40.444,30434.91735
1008,20.42,369,0.04878,23.417,16,18,2.818,0.014934,23.417,30458.33435
1009,20.3,343,0.037901,21.432,16,13,2.574,0.013969,21.432,30479.76635
1010,20.36,570,0.042105,35.162,16,24,2.654,0.017045,35.162,30514.92835
1011,20.42,678,0.033923,41.497,16,23,2.822,0.015135,41.497,30556.42535
1012,20.55,791,0.030341,50.204,16,24,2.746,0.017179,50.204,30606.62935
1013,20.55,375,0.04,23.323,16,15,2.453,0.018155,23.323,30629.95235
1014,20.63,536,0.041045,33.676,16,22,2.412,0.016221,33.676,30663.62835
1015,20.61,552,0.038043,33.869,16,21,2.563,0.016822,33.869,30697.49735
1016,20.53,396,0.032828,25.272,16,13,2.472,0.014929,25.272,30722.76935
1017,20.53,449,0.035635,27.342,16,16,2.61,0.01717,27.342,30750.11135
1018,20.47,593,0.038786,36.196,16,23,2.285,0.016593,36.196,30786.30735
1019,20.52,638,0.037618,39.386,16,24,2.745,0.018002,39.386,30825.69335
1020,20.53,510,0.037255,30.996,16,19,2.8,0.016634,30.996,30856.68935
1021,20.46,303,0.033003,18.36,17,10,3.119,0.018464,18.36,30875.04935
1022,20.53,575,0.036522,35.657,16,21,2.927,0.016908,35.657,30910.70635
1023,20.4,366,0.035519,22.072,17,13,2.467,0.017836,22.072,30932.77835
1024,20.29,404,0.044554,25.076,16,18,2.485,0.017421,25.076,30957.85435
1025,20.29,475,0.033684,28.783,17,16,2.539,0.018169,28.783,30986.63735
1026,20.3,407,0.034398,24.693,16,14,3.054,0.015841,24.693,31011.33035
1027,20.31,486,0.045267,30.158,16,22,2.794,0.016809,30.158,31041.48835
1028,20.42,664,0.040663,41.175,16,27,2.842,0.016112,41.175,31082.66335
1029,20.36,550,0.030909,34.163,16,17,2.369,0.015829,34.163,31116.82635
1030,20.28,672,0.035714,42.46,16,24,2.592,0.017103,42.46,31159.28635
1031,20.14,295,0.030508,18.012,16,9,2.773,0.018172,18.012,31177.29835
1032,20.31,713,0.033661,44.387,16,24,2.693,0.016727,44.387,31221.68535
1033,20.33,682,0.035191,42.648,16,24,2.795,0.018255,42.648,31264.33335
1034,20.38,663,0.039216,41.301,16,26,2.641,0.014605,41.301,31305.63435
1035,20.44,380,0.036842,24.88,15,14,2.589,0.016321,24.88,31330.51435
1036,20.4,468,0.038462,29.301,16,18,2.833,0.016141,29.301,31359.81535
1037,20.41,712,0.032303,44.165,16,23,2.747,0.015924,44.165,31403.98035
1038,20.4,573,0.036649,34.76,16,21,2.672,0.015781,34.76,31438.74035
1039,20.25,585,0.030769,35.947,16,18,2.528,0.017009,35.947,31474.68735
1040,20.19,381,0.031496,23.748,16,12,2.942,0.016805,23.748,31498.43535
1041,20.01,403,0.032258,24.604,16,13,2.298,0.0197,24.604,31523.03935
1042,20,617,0.035656,37.058,17,22,2.556,0.017733,37.058,31560.09735
1043,19.93,253,0.027668,16.77,15,7,2.85,0.018485,16.77,31576.86735
1044,19.78,255,0.023529,16.758,15,6,2.675,0.018438,16.758,31593.62535
1045,19.73,407,0.034398,25.697,16,14,2.985,0.018111,25.697,31619.32235
1046,19.75,507,0.031558,32.649,16,16,2.866,0.015371,32.649,31651.97135
1047,19.81,627,0.036683,40.604,15,23,2.831,0.016413,40.604,31692.57535
1048,19.72,547,0.032907,36.055,15,18,2.124,0.016317,36.055,31728.63035
1049,19.76,478,0.035565,31.129,15,17,2.774,0.017653,31.129,31759.75935
1050,19.71,526,0.038023,20.85535,16,20,2.312,0.019593,20.85535,31780.6147
1051,19.6,335,0.032836,21.421,16,11,3.084,0.018216,21.421,31802.0357
1052,19.67,508,0.03937,32.307,16,20,2.646,0.017322,32.307,31834.3427
1053,19.52,325,0.030769,21.733,15,10,2.742,0.018025,21.733,31856.0757
1054,19.56,620,0.033871,39.802,16,21,2.719,0.017532,39.802,31895.8777
1055,19.49,576,0.029514,36.076,16,17,2.837,0.017327,36.076,31931.9537
1056,19.42,362,0.030387,22.658,16,11,2.97,0.016939,22.658,31954.6117
1057,19.27,282,0.028369,18.699,15,8,3.323,0.016451,18.699,31973.3107
1058,19.21,565,0.040708,35.317,16,23,2.812,0.016496,35.317,32008.6277
1059,19.13,321,0.034268,20.038,16,11,2.741,0.014693,20.038,32028.6657
1060,19.16,486,0.026749,31.534,15,13,2.691,0.016123,31.534,32060.1997
1061,19.04,600,0.031667,37.565,16,19,2.322,0.017516,37.565,32097.7647
1062,19.12,785,0.036943,51.075,15,29,2.597,0.017588,51.075,32148.8397
1063,19.18,471,0.036093,30.957,15,17,3.023,0.016335,30.957,32179.7967
1064,19.25,716,0.039106,44.684,16,28,2.701,0.018684,44.684,32224.4807
1065,19.26,543,0.027624,34.792,16,15,3.195,0.016205,34.792,32259.2727
1066,19.35,613,0.032626,37.983,16,20,2.778,0.01649,37.983,32297.2557
1067,19.45,672,0.034226,43.741,15,23,2.427,0.017811,43.741,32340.9967
1068,19.51,474,0.033755,30.481,16,16,3.105,0.021376,30.481,32371.4777
1069,19.59,582,0.036082,39.531,15,21,2.593,0.016237,39.531,32411.0087
1070,19.6,804,0.029851,50.94,16,24,2.387,0.017697,50.94,32461.9487
1071,19.62,575,0.029565,36.248,16,17,2.43,0.01719,36.248,32498.1967
1072,19.72,597,0.038526,38.785,15,23,2.302,0.018313,38.785,32536.9817
1073,19.71,1067,0.029991,68.702,16,32,2.998,0.019912,68.702,32605.6837
1074,19.49,289,0.024221,19.449,15,7,2.349,0.016893,19.449,32625.1327
1075,19.38,605,0.026446,40.591,15,16,2.851,0.017834,40.591,32665.7237
1076,19.42,420,0.038095,27.875,15,16,2.519,0.017733,27.875,32693.5987
1077,19.37,544,0.033088,36.49,15,18,2.239,0.019434,36.49,32730.0887
1078,19.32,392,0.040816,25.447,15,16,2.625,0.018506,25.447,32755.5357
1079,19.19,475,0.031579,31.014,15,15,2.337,0.01792,31.014,32786.5497
