Episodio,Recompensa total,Pasos,Mean Reward Calculado,duracion (s),steps per second,Recompensa Episodio,mean action,loss,duration (s),Tiempo acumulado
501,12.4,585,0.02735,13.869,42,16.0,2.761,0.011329,13.869,4889.347999999998
502,12.44,558,0.02509,13.002,43,14.0,2.719,0.010609,13.002,4902.3499999999985
503,12.48,443,0.027088,10.323,43,12.0,2.849,0.011938,10.323,4912.672999999999
504,12.52,683,0.026354,16.046,43,18.0,2.698,0.010398,16.046,4928.718999999999
505,12.5,476,0.02521,10.97,43,12.0,2.947,0.010335,10.97,4939.688999999999
506,12.52,357,0.022409,8.358,43,8.0,3.02,0.009962,8.358,4948.047
507,12.52,349,0.025788,8.158,43,9.0,2.679,0.008737,8.158,4956.205
508,12.54,538,0.024164,12.617,43,13.0,2.71,0.011441,12.617,4968.822
509,12.57,414,0.024155,9.68,43,10.0,2.355,0.011685,9.68,4978.502
510,12.7,779,0.030809,18.074,43,24.0,2.78,0.011166,18.074,4996.576
511,12.88,806,0.031017,18.897,43,25.0,2.53,0.010117,18.897,5015.473
512,12.89,462,0.017316,10.75,43,8.0,2.604,0.010666,10.75,5026.223
513,12.91,301,0.023256,7.198,42,7.0,2.834,0.009579,7.198,5033.421
514,12.97,482,0.033195,11.518,42,16.0,2.384,0.01201,11.518,5044.939
515,13.0,429,0.020979,10.008,43,9.0,2.83,0.014081,10.008,5054.947
516,13.11,691,0.030391,16.192,43,21.0,2.588,0.012068,16.192,5071.139
517,13.23,642,0.035826,15.095,43,23.0,2.71,0.012606,15.095,5086.234
518,13.23,375,0.018667,8.922,42,7.0,2.928,0.012644,8.922,5095.156
519,13.22,390,0.020513,9.154,43,8.0,2.662,0.012985,9.154,5104.31
520,13.28,671,0.023845,15.554,43,16.0,2.855,0.011731,15.554,5119.8640000000005
521,13.28,280,0.028571,6.686,42,8.0,2.371,0.011681,6.686,5126.55
522,13.46,794,0.035264,18.416,43,28.0,2.479,0.011701,18.416,5144.966
523,13.46,383,0.023499,8.983,43,9.0,2.679,0.013583,8.983,5153.9490000000005
524,13.53,551,0.030853,13.014,42,17.0,2.448,0.012355,13.014,5166.963000000001
525,13.46,407,0.027027,9.443,43,11.0,2.415,0.012027,9.443,5176.406000000001
526,13.45,538,0.02974,12.463,43,16.0,2.898,0.012196,12.463,5188.869000000001
527,13.57,562,0.035587,13.047,43,20.0,2.863,0.011978,13.047,5201.916
528,13.59,379,0.031662,8.852,43,12.0,2.894,0.01155,8.852,5210.768
529,13.71,610,0.031148,14.53,42,19.0,2.618,0.011183,14.53,5225.298
530,13.95,665,0.042105,15.585,43,28.0,2.699,0.011743,15.585,5240.883
531,13.92,691,0.023155,16.185,43,16.0,2.825,0.01248,16.185,5257.068
532,13.97,488,0.028689,11.493,42,14.0,2.705,0.011186,11.493,5268.561000000001
533,14.13,810,0.030864,18.801,43,25.0,2.753,0.011242,18.801,5287.362000000001
534,14.07,419,0.026253,9.766,43,11.0,2.649,0.011392,9.766,5297.128000000001
535,14.03,342,0.020468,7.952,43,7.0,2.287,0.012384,7.952,5305.080000000001
536,14.03,580,0.031034,13.535,43,18.0,2.59,0.012228,13.535,5318.615000000001
537,14.17,678,0.033923,15.934,43,23.0,2.718,0.012883,15.934,5334.549000000001
538,14.17,551,0.029038,13.123,42,16.0,2.949,0.011664,13.123,5347.6720000000005
539,14.15,412,0.026699,9.761,42,11.0,2.93,0.012,9.761,5357.433000000001
540,14.16,584,0.030822,13.808,42,18.0,2.873,0.011607,13.808,5371.241000000001
